#                                                                                         --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                     accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#             ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN13356_c0_g2_i3:129-875  -            249 23629at7898          -            687   0.00022   18.6   0.4   1   2   1.6e-05     0.032   11.5   0.1     3    73    10    85     8   118 0.69 -
TRINITY_DN13356_c0_g2_i3:129-875  -            249 23629at7898          -            687   0.00022   18.6   0.4   2   2     0.001       2.1    5.5   0.0    16    71   157   216   150   223 0.75 -
TRINITY_DN13356_c0_g2_i1:333-1574 -            414 23629at7898          -            687   0.00039   17.8   0.9   1   3   4.2e-05     0.084   10.1   0.1     3    72     4    78     2   111 0.69 -
TRINITY_DN13356_c0_g2_i1:333-1574 -            414 23629at7898          -            687   0.00039   17.8   0.9   2   3    0.0023       4.6    4.3   0.0    16    71   151   210   144   219 0.75 -
TRINITY_DN13356_c0_g2_i1:333-1574 -            414 23629at7898          -            687   0.00039   17.8   0.9   3   3     0.052     1e+02   -0.1   0.0    23    69   321   371   315   376 0.77 -
TRINITY_DN35448_c1_g2_i1:9-866    -            286 23629at7898          -            687   0.00096   16.5   0.6   1   3     0.025        49    0.9   0.0   109   147    23    62    12    87 0.74 -
TRINITY_DN35448_c1_g2_i1:9-866    -            286 23629at7898          -            687   0.00096   16.5   0.6   2   3    0.0046       9.2    3.4   0.1     9    70    94   159    85   191 0.71 -
TRINITY_DN35448_c1_g2_i1:9-866    -            286 23629at7898          -            687   0.00096   16.5   0.6   3   3   9.3e-05      0.18    9.0   0.0    20    71   204   259   184   280 0.78 -
TRINITY_DN26115_c0_g1_i1:800-1747 -            316 23629at7898          -            687     0.003   14.9   0.0   1   4      0.28   5.6e+02   -2.6   0.0    50    70     7    27     3    52 0.69 -
TRINITY_DN26115_c0_g1_i1:800-1747 -            316 23629at7898          -            687     0.003   14.9   0.0   2   4     0.013        27    1.8   0.0    93   145   106   159    94   179 0.86 -
TRINITY_DN26115_c0_g1_i1:800-1747 -            316 23629at7898          -            687     0.003   14.9   0.0   3   4   0.00084       1.7    5.8   0.0   100   151   179   228   170   255 0.76 -
TRINITY_DN26115_c0_g1_i1:800-1747 -            316 23629at7898          -            687     0.003   14.9   0.0   4   4    0.0051        10    3.2   0.0   105   147   251   293   237   313 0.78 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/ericjuo/Projects/salmo_trutta_rna_seq/busco_downloads/lineages/actinopterygii_odb10/hmms/23629at7898.hmm
# Target file:     /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/metaeuk_output/rerun_results/trinity.Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/hmmer_output/rerun_results/23629at7898.out --cpu 1 /home/ericjuo/Projects/salmo_trutta_rna_seq/busco_downloads/lineages/actinopterygii_odb10/hmms/23629at7898.hmm /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/metaeuk_output/rerun_results/trinity.Trinity.fasta.modified.fas 
# Current dir:     /home/ericjuo/Projects/salmo_trutta_rna_seq
# Date:            Fri Apr 29 13:04:14 2022
# [ok]
