#                                                                                           --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                       accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#               ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN41484_c0_g1_i1:271-720    -            150 69559at7898          -            910   7.6e-39  132.5   0.0   1   1   5.3e-41   8.8e-39  132.3   0.0   129   271     2   144     1   149 0.93 -
TRINITY_DN8586_c0_g1_i1:125-649     -            175 69559at7898          -            910   3.6e-17   60.8   0.0   1   1   2.5e-19   4.1e-17   60.6   0.0   126   267    32   174    22   175 0.89 -
TRINITY_DN8586_c0_g1_i4:125-649     -            175 69559at7898          -            910   3.6e-17   60.8   0.0   1   1   2.5e-19   4.1e-17   60.6   0.0   126   267    32   174    22   175 0.89 -
TRINITY_DN36523_c0_g1_i1:178-657    -            160 69559at7898          -            910     9e-17   59.5   0.0   1   1   6.6e-19   1.1e-16   59.2   0.0   127   271    12   150     2   152 0.88 -
TRINITY_DN8586_c0_g1_i3:130-654     -            175 69559at7898          -            910   2.8e-16   57.8   0.0   1   1     2e-18   3.3e-16   57.6   0.0   126   267    32   174    23   175 0.88 -
TRINITY_DN6225_c0_g1_i10:252-1121   -            290 69559at7898          -            910   4.2e-16   57.3   0.0   1   1   3.2e-18   5.2e-16   57.0   0.0   129   270   153   288   149   290 0.90 -
TRINITY_DN6225_c0_g1_i9:252-1121    -            290 69559at7898          -            910   4.2e-16   57.3   0.0   1   1   3.2e-18   5.2e-16   57.0   0.0   129   270   153   288   149   290 0.90 -
TRINITY_DN6225_c0_g1_i5:490-1359    -            290 69559at7898          -            910   4.2e-16   57.3   0.0   1   1   3.2e-18   5.2e-16   57.0   0.0   129   270   153   288   149   290 0.90 -
TRINITY_DN6225_c0_g1_i8:490-1359    -            290 69559at7898          -            910   4.2e-16   57.3   0.0   1   1   3.2e-18   5.2e-16   57.0   0.0   129   270   153   288   149   290 0.90 -
TRINITY_DN23357_c1_g2_i1:276-686    -            137 69559at7898          -            910   4.8e-16   57.1   0.0   1   1   3.2e-18   5.2e-16   57.0   0.0   139   266    15   136     3   137 0.88 -
TRINITY_DN22047_c0_g3_i1:175-1044   -            290 69559at7898          -            910   1.9e-15   55.1   0.0   1   1   1.4e-17   2.3e-15   54.8   0.0   129   270   153   288   125   290 0.89 -
TRINITY_DN22047_c0_g3_i2:175-1044   -            290 69559at7898          -            910   1.9e-15   55.1   0.0   1   1   1.4e-17   2.3e-15   54.8   0.0   129   270   153   288   125   290 0.89 -
TRINITY_DN6225_c0_g2_i1:155-1051    -            299 69559at7898          -            910   1.3e-14   52.4   0.0   1   1     9e-17   1.5e-14   52.2   0.0   177   271   204   298   158   299 0.82 -
TRINITY_DN60517_c0_g1_i1:14-418     -            135 69559at7898          -            910   1.7e-14   52.0   0.0   1   1   1.2e-16     2e-14   51.8   0.0   145   271     4   126     1   129 0.92 -
TRINITY_DN13295_c1_g1_i2:120-539    -            140 69559at7898          -            910   6.3e-14   50.1   0.0   1   1   4.2e-16   6.9e-14   50.0   0.0   132   267     4   133     1   138 0.85 -
TRINITY_DN13295_c1_g1_i4:120-539    -            140 69559at7898          -            910   6.3e-14   50.1   0.0   1   1   4.2e-16   6.9e-14   50.0   0.0   132   267     4   133     1   138 0.85 -
TRINITY_DN11831_c0_g1_i9:1433-1849  -            139 69559at7898          -            910   1.2e-13   49.2   0.0   1   1   7.5e-16   1.2e-13   49.1   0.0   130   271     2   139     1   139 0.87 -
TRINITY_DN13295_c1_g1_i3:129-458    -            110 69559at7898          -            910   2.1e-13   48.3   0.0   1   1   1.4e-15   2.3e-13   48.2   0.0   177   266    16   105     8   110 0.92 -
