#                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN2391_c0_g2_i1:11-1627    -            539 36538at7898          -            517  1.3e-166  554.3  43.7   1   1    2e-167  3.1e-165  549.7  43.7    21   486     3   522     1   533 0.89 -
TRINITY_DN2391_c0_g2_i2:11-1666    -            552 36538at7898          -            517  1.7e-166  553.9  44.0   1   1  2.8e-167  4.2e-165  549.3  44.0    21   486     3   522     1   533 0.89 -
TRINITY_DN8085_c0_g2_i1:106-1704   -            533 36538at7898          -            517  5.1e-140  466.6  30.8   1   1    7e-142  1.1e-139  465.5  30.8    21   479     1   500     1   529 0.89 -
TRINITY_DN13243_c0_g1_i4:696-2459  -            588 36538at7898          -            517  6.4e-137  456.3  46.2   1   2   1.6e-48   2.5e-46  157.4  11.2    20   149    14   146     6   160 0.95 -
TRINITY_DN13243_c0_g1_i4:696-2459  -            588 36538at7898          -            517  6.4e-137  456.3  46.2   2   2   1.3e-92   1.9e-90  303.0  27.0   150   486   175   548   152   557 0.85 -
TRINITY_DN13243_c0_g1_i5:765-2420  -            552 36538at7898          -            517  1.1e-136  455.5  46.6   1   2   3.4e-48   5.2e-46  156.4  11.7    20   149     1   133     1   146 0.95 -
TRINITY_DN13243_c0_g1_i5:765-2420  -            552 36538at7898          -            517  1.1e-136  455.5  46.6   2   2     1e-92   1.6e-90  303.2  27.0   150   486   162   535   139   544 0.85 -
TRINITY_DN1182_c0_g1_i11:2793-4421 -            543 36538at7898          -            517  8.9e-136  452.6  37.4   1   1  3.5e-136  5.4e-134  446.7  37.4    20   474     1   505     1   530 0.89 -
TRINITY_DN1182_c0_g1_i16:2713-4341 -            543 36538at7898          -            517  8.9e-136  452.6  37.4   1   1  3.5e-136  5.4e-134  446.7  37.4    20   474     1   505     1   530 0.89 -
TRINITY_DN1182_c0_g1_i17:2577-4205 -            543 36538at7898          -            517  8.9e-136  452.6  37.4   1   1  3.5e-136  5.4e-134  446.7  37.4    20   474     1   505     1   530 0.89 -
TRINITY_DN1182_c0_g1_i24:2893-4521 -            543 36538at7898          -            517  8.9e-136  452.6  37.4   1   1  3.5e-136  5.4e-134  446.7  37.4    20   474     1   505     1   530 0.89 -
TRINITY_DN1182_c0_g1_i5:2613-4241  -            543 36538at7898          -            517  8.9e-136  452.6  37.4   1   1  3.5e-136  5.4e-134  446.7  37.4    20   474     1   505     1   530 0.89 -
TRINITY_DN1182_c0_g1_i8:2713-4341  -            543 36538at7898          -            517  8.9e-136  452.6  37.4   1   1  3.5e-136  5.4e-134  446.7  37.4    20   474     1   505     1   530 0.89 -
TRINITY_DN5482_c0_g1_i12:727-2388  -            554 36538at7898          -            517  3.7e-131  437.3  37.8   1   1  4.1e-132  6.3e-130  433.2  37.8    17   486     4   531     1   543 0.87 -
TRINITY_DN5482_c0_g1_i16:746-2407  -            554 36538at7898          -            517  3.7e-131  437.3  37.8   1   1  4.1e-132  6.3e-130  433.2  37.8    17   486     4   531     1   543 0.87 -
TRINITY_DN5482_c0_g1_i3:727-2388   -            554 36538at7898          -            517  3.7e-131  437.3  37.8   1   1  4.1e-132  6.3e-130  433.2  37.8    17   486     4   531     1   543 0.87 -
TRINITY_DN48583_c0_g1_i1:635-2290  -            552 36538at7898          -            517  3.5e-130  434.1  34.4   1   1  9.2e-131  1.4e-128  428.8  34.4    19   488     3   520     1   532 0.89 -
TRINITY_DN5482_c0_g1_i5:746-2407   -            554 36538at7898          -            517  4.9e-130  433.6  39.7   1   1  5.9e-131    9e-129  429.4  39.7    17   486     4   531     1   540 0.87 -
TRINITY_DN1167_c0_g1_i6:119-1771   -            551 36538at7898          -            517  1.3e-127  425.6  33.1   1   1  4.1e-128  6.3e-126  420.1  33.1    20   483     7   527     2   535 0.86 -
TRINITY_DN1167_c0_g1_i8:119-1771   -            551 36538at7898          -            517  1.3e-127  425.6  33.1   1   1  4.1e-128  6.3e-126  420.1  33.1    20   483     7   527     2   535 0.86 -
TRINITY_DN2391_c0_g1_i1:33-1661    -            543 36538at7898          -            517    5e-127  423.7  30.5   1   1  3.6e-128  5.5e-126  420.3  30.5    21   493     1   522     1   535 0.86 -
TRINITY_DN6712_c0_g1_i5:711-2330   -            540 36538at7898          -            517  8.9e-127  422.9  38.4   1   1  6.5e-128  9.8e-126  419.4  38.4    21   476     1   504     1   529 0.86 -
TRINITY_DN6712_c0_g1_i10:1031-3106 -            507 36538at7898          -            517    1e-123  412.8  34.8   1   1  6.9e-125  1.1e-122  409.4  34.8    21   452     1   476     1   507 0.87 -
TRINITY_DN1706_c0_g3_i4:1-1638     -            546 36538at7898          -            517  6.4e-120  400.2  33.5   1   1  3.4e-121  5.2e-119  397.2  33.5    17   478    10   512     4   533 0.90 -
TRINITY_DN1182_c0_g1_i9:60-1289    -            410 36538at7898          -            517  2.7e-119  398.2  20.1   1   1    3e-120  4.5e-118  394.1  20.1    20   383     1   394     1   407 0.91 -
TRINITY_DN288_c0_g1_i10:402-2171   -            590 36538at7898          -            517  1.7e-111  372.4  35.0   1   2   4.7e-84   7.2e-82  274.7  14.7    17   314     3   310     1   320 0.94 -
TRINITY_DN288_c0_g1_i10:402-2171   -            590 36538at7898          -            517  1.7e-111  372.4  35.0   2   2   1.5e-31   2.2e-29  101.5  12.2   316   486   367   553   358   563 0.80 -
TRINITY_DN288_c0_g1_i1:402-2171    -            590 36538at7898          -            517  1.7e-111  372.4  35.0   1   2   4.7e-84   7.2e-82  274.7  14.7    17   314     3   310     1   320 0.94 -
TRINITY_DN288_c0_g1_i1:402-2171    -            590 36538at7898          -            517  1.7e-111  372.4  35.0   2   2   1.5e-31   2.2e-29  101.5  12.2   316   486   367   553   358   563 0.80 -
TRINITY_DN288_c0_g1_i3:402-2171    -            590 36538at7898          -            517  1.7e-111  372.4  35.0   1   2   4.7e-84   7.2e-82  274.7  14.7    17   314     3   310     1   320 0.94 -
TRINITY_DN288_c0_g1_i3:402-2171    -            590 36538at7898          -            517  1.7e-111  372.4  35.0   2   2   1.5e-31   2.2e-29  101.5  12.2   316   486   367   553   358   563 0.80 -
TRINITY_DN100_c0_g3_i1:203-1990    -            596 36538at7898          -            517  7.5e-107  357.1  32.3   1   2   1.6e-84   2.5e-82  276.2  11.4    19   309    21   321    12   334 0.94 -
TRINITY_DN100_c0_g3_i1:203-1990    -            596 36538at7898          -            517  7.5e-107  357.1  32.3   2   2   1.8e-26   2.8e-24   84.7  12.8   317   481   384   564   371   578 0.80 -
TRINITY_DN13243_c0_g1_i2:85-1131   -            349 36538at7898          -            517  5.8e-102  341.0  22.3   1   2   5.7e-49   8.6e-47  158.9  11.2    20   150    14   147     6   161 0.95 -
TRINITY_DN13243_c0_g1_i2:85-1131   -            349 36538at7898          -            517  5.8e-102  341.0  22.3   2   2   8.6e-58   1.3e-55  188.0   3.5   150   316   175   343   147   348 0.92 -
TRINITY_DN2639_c0_g1_i11:246-1955  -            570 36538at7898          -            517    8e-102  340.5  29.9   1   2     2e-78     3e-76  256.2  10.2    20   309    11   310     3   324 0.94 -
TRINITY_DN2639_c0_g1_i11:246-1955  -            570 36538at7898          -            517    8e-102  340.5  29.9   2   2   1.4e-27   2.1e-25   88.3  11.8   317   460   373   533   366   553 0.79 -
TRINITY_DN2639_c0_g1_i12:246-1997  -            584 36538at7898          -            517  8.1e-102  340.5  32.0   1   2   1.2e-78   1.8e-76  256.9  11.8    20   309    11   310     3   320 0.94 -
TRINITY_DN2639_c0_g1_i12:246-1997  -            584 36538at7898          -            517  8.1e-102  340.5  32.0   2   2   2.4e-27   3.7e-25   87.6  12.2   317   461   373   534   366   552 0.79 -
TRINITY_DN2639_c0_g1_i5:246-1997   -            584 36538at7898          -            517  8.7e-102  340.4  29.9   1   2   2.1e-78   3.2e-76  256.1  10.2    20   309    11   310     3   324 0.94 -
TRINITY_DN2639_c0_g1_i5:246-1997   -            584 36538at7898          -            517  8.7e-102  340.4  29.9   2   2   1.5e-27   2.2e-25   88.3  11.8   317   460   373   533   366   553 0.79 -
