#                                                                                           --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                       accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#               ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN18031_c0_g1_i1:0-1124     -            375 38353at7898          -            515    4e-145  483.4  37.0   1   2   1.6e-20   5.1e-19   67.2   3.3     1    47    10    57    10    66 0.92 -
TRINITY_DN18031_c0_g1_i1:0-1124     -            375 38353at7898          -            515    4e-145  483.4  37.0   2   2  1.9e-125  6.1e-124  413.5  26.1    42   292    75   375    62   375 0.86 -
TRINITY_DN4682_c0_g1_i7:7-612       -            202 38353at7898          -            515  4.8e-127  423.7   9.5   1   1  3.1e-127  9.8e-126  419.4   9.5   271   484     1   198     1   202 0.98 -
TRINITY_DN4682_c0_g1_i8:115-684     -            190 38353at7898          -            515  1.8e-123  411.9   5.4   1   1  6.6e-125  2.1e-123  411.7   5.4   307   488     1   182     1   189 0.98 -
TRINITY_DN4682_c0_g1_i1:1073-1609   -            179 38353at7898          -            515  1.4e-112  376.0   2.7   1   1    5e-114  1.6e-112  375.8   2.7   318   488     1   171     1   178 0.98 -
TRINITY_DN4540_c0_g2_i4:262-1101    -            280 38353at7898          -            515   1.2e-34  118.8   0.9   1   1   4.2e-36   1.3e-34  118.7   0.9   238   496     1   274     1   280 0.87 -
TRINITY_DN7542_c0_g1_i1:804-1571    -            256 38353at7898          -            515   3.2e-33  114.1   2.7   1   2   1.2e-08   3.8e-07   28.1   0.1   284   361    35   113    10   113 0.89 -
TRINITY_DN7542_c0_g1_i1:804-1571    -            256 38353at7898          -            515   3.2e-33  114.1   2.7   2   2   6.4e-27     2e-25   88.4   0.8   231   362   110   240   107   253 0.94 -
TRINITY_DN9437_c0_g1_i1:324-1199    -            292 38353at7898          -            515   4.3e-32  110.4   4.7   1   3   3.1e-21   9.9e-20   69.6   0.8   237   366     5   133     1   134 0.93 -
TRINITY_DN9437_c0_g1_i1:324-1199    -            292 38353at7898          -            515   4.3e-32  110.4   4.7   2   3   6.7e-06   0.00021   19.0   0.0   319   363   128   172   127   176 0.95 -
TRINITY_DN9437_c0_g1_i1:324-1199    -            292 38353at7898          -            515   4.3e-32  110.4   4.7   3   3   3.5e-08   1.1e-06   26.5   0.0   241   351   178   292   171   292 0.68 -
TRINITY_DN9437_c0_g1_i5:341-1216    -            292 38353at7898          -            515   4.3e-32  110.4   4.7   1   3   3.1e-21   9.9e-20   69.6   0.8   237   366     5   133     1   134 0.93 -
TRINITY_DN9437_c0_g1_i5:341-1216    -            292 38353at7898          -            515   4.3e-32  110.4   4.7   2   3   6.7e-06   0.00021   19.0   0.0   319   363   128   172   127   176 0.95 -
TRINITY_DN9437_c0_g1_i5:341-1216    -            292 38353at7898          -            515   4.3e-32  110.4   4.7   3   3   3.5e-08   1.1e-06   26.5   0.0   241   351   178   292   171   292 0.68 -
TRINITY_DN9437_c0_g1_i8:324-1199    -            292 38353at7898          -            515   4.3e-32  110.4   4.7   1   3   3.1e-21   9.9e-20   69.6   0.8   237   366     5   133     1   134 0.93 -
TRINITY_DN9437_c0_g1_i8:324-1199    -            292 38353at7898          -            515   4.3e-32  110.4   4.7   2   3   6.7e-06   0.00021   19.0   0.0   319   363   128   172   127   176 0.95 -
TRINITY_DN9437_c0_g1_i8:324-1199    -            292 38353at7898          -            515   4.3e-32  110.4   4.7   3   3   3.5e-08   1.1e-06   26.5   0.0   241   351   178   292   171   292 0.68 -
TRINITY_DN9437_c0_g1_i9:341-1216    -            292 38353at7898          -            515   4.3e-32  110.4   4.7   1   3   3.1e-21   9.9e-20   69.6   0.8   237   366     5   133     1   134 0.93 -
TRINITY_DN9437_c0_g1_i9:341-1216    -            292 38353at7898          -            515   4.3e-32  110.4   4.7   2   3   6.7e-06   0.00021   19.0   0.0   319   363   128   172   127   176 0.95 -
TRINITY_DN9437_c0_g1_i9:341-1216    -            292 38353at7898          -            515   4.3e-32  110.4   4.7   3   3   3.5e-08   1.1e-06   26.5   0.0   241   351   178   292   171   292 0.68 -
TRINITY_DN34449_c2_g1_i1:417-2237   -            607 38353at7898          -            515   4.7e-29  100.4   8.5   1   4   1.9e-12   6.2e-11   40.6   0.6   284   392     4   115     1   124 0.64 -
TRINITY_DN34449_c2_g1_i1:417-2237   -            607 38353at7898          -            515   4.7e-29  100.4   8.5   2   4       0.1       3.3    5.2   0.2   317   393   297   373   291   380 0.78 -
TRINITY_DN34449_c2_g1_i1:417-2237   -            607 38353at7898          -            515   4.7e-29  100.4   8.5   3   4   1.7e-12   5.3e-11   40.8   0.1   230   365   376   521   372   524 0.82 -
TRINITY_DN34449_c2_g1_i1:417-2237   -            607 38353at7898          -            515   4.7e-29  100.4   8.5   4   4   3.3e-10   1.1e-08   33.2   0.1   242   352   483   592   473   599 0.90 -
TRINITY_DN12868_c0_g1_i10:1841-2701 -            287 38353at7898          -            515   1.5e-28   98.7   0.7   1   3   7.5e-19   2.4e-17   61.7   0.1   238   359     2   123     1   130 0.91 -
TRINITY_DN12868_c0_g1_i10:1841-2701 -            287 38353at7898          -            515   1.5e-28   98.7   0.7   2   3    0.0029     0.091   10.3   0.0   456   483   136   163   125   167 0.81 -
