#                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN27543_c0_g2_i1:59-370  -            104 128381at7898         -            120   5.9e-58  192.8   0.7   1   1   1.7e-60   1.3e-57  191.7   0.7    28   113     1    86     1   104 0.92 -
TRINITY_DN27543_c0_g1_i1:288-575 -             96 128381at7898         -            120     1e-52  175.9   0.7   1   1   2.8e-55   2.2e-52  174.8   0.7    36   113     1    78     1    96 0.91 -
TRINITY_DN65663_c0_g1_i1:363-590 -             76 128381at7898         -            120   4.7e-16   57.6   0.1   1   1   6.1e-19   4.8e-16   57.5   0.1    27    94     7    73     1    76 0.91 -
TRINITY_DN9519_c0_g1_i4:821-1039 -             73 128381at7898         -            120   7.6e-12   44.0   0.0   1   1     1e-14   8.2e-12   43.9   0.0    23    87     7    71     2    73 0.93 -
TRINITY_DN16890_c0_g1_i2:314-550 -             79 128381at7898         -            120   4.1e-11   41.6   0.0   1   1   5.6e-14   4.4e-11   41.5   0.0    22    87    12    77     5    79 0.90 -
TRINITY_DN17727_c0_g1_i2:0-266   -             89 128381at7898         -            120   2.3e-10   39.2   0.0   1   1   3.1e-13   2.5e-10   39.1   0.0    36    89     3    56     2    85 0.89 -
TRINITY_DN17727_c0_g1_i1:0-266   -             89 128381at7898         -            120   2.3e-10   39.2   0.0   1   1   3.1e-13   2.5e-10   39.1   0.0    36    89     3    56     2    85 0.89 -
TRINITY_DN54944_c0_g1_i1:18-239  -             74 128381at7898         -            120   4.9e-10   38.2   0.0   1   1   6.1e-13   4.9e-10   38.2   0.0    36    90     5    59     1    73 0.90 -
TRINITY_DN34072_c0_g1_i1:431-661 -             77 128381at7898         -            120   0.00048   18.8   0.0   1   1   3.6e-06    0.0029   16.3   0.0    33    70     2    38     1    74 0.87 -
TRINITY_DN3069_c0_g1_i5:789-1877 -            363 128381at7898         -            120     0.036   12.8   0.1   1   1   9.4e-05     0.074   11.7   0.1    29    80   280   331   261   343 0.84 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/ericjuo/Projects/salmo_trutta_rna_seq/busco_downloads/lineages/actinopterygii_odb10/hmms/128381at7898.hmm
# Target file:     /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/metaeuk_output/rerun_results/trinity.Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/hmmer_output/rerun_results/128381at7898.out --cpu 1 /home/ericjuo/Projects/salmo_trutta_rna_seq/busco_downloads/lineages/actinopterygii_odb10/hmms/128381at7898.hmm /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/metaeuk_output/rerun_results/trinity.Trinity.fasta.modified.fas 
# Current dir:     /home/ericjuo/Projects/salmo_trutta_rna_seq
# Date:            Fri Apr 29 13:04:30 2022
# [ok]
