#                                                                                           --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                       accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#               ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN1691_c1_g1_i1:999-2486    -            496 12210at7898          -            979  3.3e-143  477.2   0.0   1   2   8.4e-65   2.8e-62  209.3   0.0   611   831     1   222     1   240 0.96 -
TRINITY_DN1691_c1_g1_i1:999-2486    -            496 12210at7898          -            979  3.3e-143  477.2   0.0   2   2   4.2e-82   1.4e-79  266.6   0.0   577   821   240   488   222   496 0.94 -
TRINITY_DN1691_c1_g1_i2:999-2486    -            496 12210at7898          -            979  4.3e-143  476.8   0.0   1   2   1.1e-64   3.6e-62  209.0   0.0   611   831     1   222     1   240 0.96 -
TRINITY_DN1691_c1_g1_i2:999-2486    -            496 12210at7898          -            979  4.3e-143  476.8   0.0   2   2   4.4e-82   1.5e-79  266.5   0.0   577   821   240   488   223   496 0.94 -
TRINITY_DN1691_c1_g1_i4:697-2184    -            496 12210at7898          -            979  5.1e-143  476.6   0.0   1   2   3.7e-65   1.2e-62  210.5   0.0   611   831     1   222     1   238 0.96 -
TRINITY_DN1691_c1_g1_i4:697-2184    -            496 12210at7898          -            979  5.1e-143  476.6   0.0   2   2   1.6e-81   5.4e-79  264.6   0.0   577   819   240   486   221   495 0.94 -
TRINITY_DN1691_c1_g1_i6:762-2249    -            496 12210at7898          -            979  5.1e-143  476.6   0.0   1   2   3.7e-65   1.2e-62  210.5   0.0   611   831     1   222     1   238 0.96 -
TRINITY_DN1691_c1_g1_i6:762-2249    -            496 12210at7898          -            979  5.1e-143  476.6   0.0   2   2   1.6e-81   5.4e-79  264.6   0.0   577   819   240   486   221   495 0.94 -
TRINITY_DN1691_c1_g1_i3:697-2184    -            496 12210at7898          -            979  1.6e-142  474.9   0.0   1   2   1.3e-64   4.4e-62  208.7   0.0   611   831     1   222     1   234 0.97 -
TRINITY_DN1691_c1_g1_i3:697-2184    -            496 12210at7898          -            979  1.6e-142  474.9   0.0   2   2   1.6e-81   5.1e-79  264.7   0.0   577   819   240   486   220   495 0.94 -
TRINITY_DN1691_c1_g1_i5:697-2184    -            496 12210at7898          -            979  2.1e-142  474.5   0.0   1   2   1.5e-64     5e-62  208.5   0.0   611   831     1   222     1   238 0.96 -
TRINITY_DN1691_c1_g1_i5:697-2184    -            496 12210at7898          -            979  2.1e-142  474.5   0.0   2   2   1.6e-81   5.4e-79  264.6   0.0   577   819   240   486   221   495 0.94 -
