#                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN8794_c0_g2_i1:0-677    -            226 85136at7898          -            261   1.2e-83  278.9   0.7   1   2   6.7e-28   8.8e-25   86.0   0.1    94   151     1    58     1    69 0.84 -
TRINITY_DN8794_c0_g2_i1:0-677    -            226 85136at7898          -            261   1.2e-83  278.9   0.7   2   2   3.8e-60     5e-57  191.7   0.1   136   260    92   226    88   226 0.91 -
TRINITY_DN27875_c0_g1_i2:126-702 -            191 85136at7898          -            261   4.4e-09   34.5   0.6   1   2   9.3e-07    0.0012   16.7   0.3    70   113    23    66    17    75 0.90 -
TRINITY_DN27875_c0_g1_i2:126-702 -            191 85136at7898          -            261   4.4e-09   34.5   0.6   2   2   1.2e-06    0.0016   16.3   0.0   180   222   113   155   101   180 0.87 -
TRINITY_DN27875_c0_g1_i1:223-721 -            165 85136at7898          -            261   5.7e-08   30.9   0.5   1   2   1.7e-05     0.023   12.5   0.2    80   113     7    40     3    49 0.84 -
TRINITY_DN27875_c0_g1_i1:223-721 -            165 85136at7898          -            261   5.7e-08   30.9   0.5   2   2   8.8e-07    0.0012   16.7   0.0   180   222    87   129    75   155 0.87 -
TRINITY_DN33099_c0_g1_i1:439-861 -            141 85136at7898          -            261   2.1e-06   25.7   0.0   1   1   1.9e-09   2.6e-06   25.5   0.0    66   140    29   103    14   115 0.82 -
TRINITY_DN8665_c0_g2_i2:118-621  -            168 85136at7898          -            261   0.00046   18.1   0.1   1   2   1.5e-05     0.019   12.8   0.0    86   116    28    57     1    86 0.77 -
TRINITY_DN8665_c0_g2_i2:118-621  -            168 85136at7898          -            261   0.00046   18.1   0.1   2   2     0.008        11    3.8   0.0   182   224   103   145    94   161 0.84 -
TRINITY_DN4229_c2_g1_i1:484-1125 -            214 85136at7898          -            261     0.021   12.6   0.2   1   1   2.3e-05      0.03   12.1   0.2    77   136     4    61     1   135 0.78 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/ericjuo/Projects/salmo_trutta_rna_seq/busco_downloads/lineages/actinopterygii_odb10/hmms/85136at7898.hmm
# Target file:     /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/metaeuk_output/rerun_results/trinity.Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/hmmer_output/rerun_results/85136at7898.out --cpu 1 /home/ericjuo/Projects/salmo_trutta_rna_seq/busco_downloads/lineages/actinopterygii_odb10/hmms/85136at7898.hmm /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/metaeuk_output/rerun_results/trinity.Trinity.fasta.modified.fas 
# Current dir:     /home/ericjuo/Projects/salmo_trutta_rna_seq
# Date:            Fri Apr 29 13:04:36 2022
# [ok]
