#                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN16079_c0_g1_i8:842-2038  -            399 51032at7898          -            411     2e-53  180.4  14.3   1   4     4e-05    0.0032   15.0   0.0   132   173     2    43     1    50 0.90 -
TRINITY_DN16079_c0_g1_i8:842-2038  -            399 51032at7898          -            411     2e-53  180.4  14.3   2   4   3.3e-25   2.7e-23   81.2   0.7    83   219    50   190    46   191 0.92 -
TRINITY_DN16079_c0_g1_i8:842-2038  -            399 51032at7898          -            411     2e-53  180.4  14.3   3   4   2.7e-20   2.2e-18   65.0   4.0    84   219   150   289   148   292 0.90 -
TRINITY_DN16079_c0_g1_i8:842-2038  -            399 51032at7898          -            411     2e-53  180.4  14.3   4   4   2.5e-12     2e-10   38.8   0.1    84   165   315   398   311   399 0.91 -
TRINITY_DN26115_c0_g1_i1:800-1747  -            316 51032at7898          -            411   8.7e-45  152.0   9.4   1   3     2e-15   1.6e-13   49.0   0.1   114   208     2    96     1   101 0.91 -
TRINITY_DN26115_c0_g1_i1:800-1747  -            316 51032at7898          -            411   8.7e-45  152.0   9.4   2   3   1.3e-15   1.1e-13   49.5   0.2    81   191   100   211    97   216 0.88 -
TRINITY_DN26115_c0_g1_i1:800-1747  -            316 51032at7898          -            411   8.7e-45  152.0   9.4   3   3   1.5e-22   1.2e-20   72.4   1.0    84   219   169   308   165   314 0.89 -
TRINITY_DN13356_c0_g2_i1:333-1574  -            414 51032at7898          -            411   1.4e-44  151.2  32.0   1   4     4e-10   3.3e-08   31.5   1.1   132   219     3    93     1    95 0.92 -
TRINITY_DN13356_c0_g2_i1:333-1574  -            414 51032at7898          -            411   1.4e-44  151.2  32.0   2   4   1.5e-22   1.2e-20   72.4   4.0    84   246    53   215    52   216 0.91 -
TRINITY_DN13356_c0_g2_i1:333-1574  -            414 51032at7898          -            411   1.4e-44  151.2  32.0   3   4   8.6e-16     7e-14   50.2   3.0    92   242   161   311   161   314 0.90 -
TRINITY_DN13356_c0_g2_i1:333-1574  -            414 51032at7898          -            411   1.4e-44  151.2  32.0   4   4   9.5e-12   7.6e-10   36.9   1.6    82   179   314   413   310   414 0.92 -
TRINITY_DN16079_c0_g1_i4:3-992     -            330 51032at7898          -            411   3.9e-42  143.2  12.3   1   3     8e-15   6.5e-13   47.0   0.6   136   220     2    88     1    90 0.92 -
TRINITY_DN16079_c0_g1_i4:3-992     -            330 51032at7898          -            411   3.9e-42  143.2  12.3   2   3   1.7e-19   1.3e-17   62.4   3.3    84   218    47   185    46   187 0.90 -
TRINITY_DN16079_c0_g1_i4:3-992     -            330 51032at7898          -            411   3.9e-42  143.2  12.3   3   3   2.3e-12   1.9e-10   38.9   0.1    83   167   244   330   237   330 0.92 -
TRINITY_DN26115_c0_g1_i1:1268-2005 -            246 51032at7898          -            411     2e-35  121.1  12.5   1   4   6.4e-10   5.2e-08   30.8   0.8   129   218     5    96     1    96 0.68 -
TRINITY_DN26115_c0_g1_i1:1268-2005 -            246 51032at7898          -            411     2e-35  121.1  12.5   2   4   8.1e-16   6.5e-14   50.3   0.8    82   191    55   165    52   165 0.91 -
