#                                                                                         --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                     accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#             ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN34200_c0_g1_i1:855-1226 -            124 131511at7898         -            113   3.7e-20   70.9   3.5   1   1   1.2e-22     5e-20   70.5   3.5     9   107    22   115    16   123 0.76 -
TRINITY_DN34200_c0_g1_i2:855-1160 -            102 131511at7898         -            113   1.5e-19   69.0   4.5   1   1   4.2e-22   1.8e-19   68.8   4.5    18   107     9    93     1   101 0.74 -
TRINITY_DN3838_c2_g1_i1:267-566   -            100 131511at7898         -            113   5.9e-07   28.4   3.2   1   1   1.7e-09   7.1e-07   28.2   3.2    27   108    22   100    15   100 0.93 -
TRINITY_DN3838_c2_g1_i2:438-737   -            100 131511at7898         -            113   5.9e-07   28.4   3.2   1   1   1.7e-09   7.1e-07   28.2   3.2    27   108    22   100    15   100 0.93 -
TRINITY_DN3838_c2_g1_i3:351-650   -            100 131511at7898         -            113   5.9e-07   28.4   3.2   1   1   1.7e-09   7.1e-07   28.2   3.2    27   108    22   100    15   100 0.93 -
TRINITY_DN18094_c0_g1_i2:125-379  -             85 131511at7898         -            113   1.9e-05   23.6   0.5   1   1   5.1e-08   2.1e-05   23.4   0.5    33   107     3    74     1    80 0.74 -
TRINITY_DN47121_c0_g1_i1:450-767  -            106 131511at7898         -            113   0.00072   18.5  17.7   1   3     0.012       4.9    6.1   0.3    51    65     9    23     3    27 0.87 -
TRINITY_DN47121_c0_g1_i1:450-767  -            106 131511at7898         -            113   0.00072   18.5  17.7   2   3   0.00043      0.18   10.7   3.8    30    66    27    62    23    78 0.71 -
TRINITY_DN47121_c0_g1_i1:450-767  -            106 131511at7898         -            113   0.00072   18.5  17.7   3   3   0.00037      0.15   11.0   1.8    36    64    78   105    69   106 0.82 -
TRINITY_DN858_c0_g1_i3:153-1364   -            404 131511at7898         -            113     0.085   11.8   1.5   1   1   0.00044      0.18   10.7   1.5    25    65    61    99    38   111 0.82 -
TRINITY_DN18094_c0_g2_i1:139-516  -            126 131511at7898         -            113     0.088   11.7  12.3   1   3   0.00094      0.39    9.7   0.2    36    65     1    30     1    33 0.93 -
TRINITY_DN18094_c0_g2_i1:139-516  -            126 131511at7898         -            113     0.088   11.7  12.3   2   3     0.047        19    4.2   2.1    32    64    33    65    30    69 0.76 -
TRINITY_DN18094_c0_g2_i1:139-516  -            126 131511at7898         -            113     0.088   11.7  12.3   3   3     0.044        18    4.3   0.7    34    65    71   102    67   106 0.74 -
TRINITY_DN16298_c1_g1_i2:399-734  -            112 131511at7898         -            113       0.1   11.5  10.5   1   2     0.055        23    4.0   1.4    41    65    19    43     2    50 0.75 -
TRINITY_DN16298_c1_g1_i2:399-734  -            112 131511at7898         -            113       0.1   11.5  10.5   2   2   0.00014      0.06   12.3   2.7    36    66    55    84    43   100 0.78 -
TRINITY_DN3550_c0_g1_i3:449-1936  -            496 131511at7898         -            113      0.15   11.0   1.2   1   1    0.0009      0.37    9.7   1.2    34    66     7    40     3    52 0.83 -
TRINITY_DN3550_c0_g1_i4:1172-2659 -            496 131511at7898         -            113      0.15   11.0   1.2   1   1    0.0009      0.37    9.7   1.2    34    66     7    40     3    52 0.83 -
TRINITY_DN3550_c0_g1_i5:839-2326  -            496 131511at7898         -            113      0.15   11.0   1.2   1   1    0.0009      0.37    9.7   1.2    34    66     7    40     3    52 0.83 -
TRINITY_DN14718_c0_g1_i1:770-1135 -            122 131511at7898         -            113      0.19   10.7  16.9   1   4      0.61   2.5e+02    0.6   0.1    54    66     6    18     3    22 0.90 -
TRINITY_DN14718_c0_g1_i1:770-1135 -            122 131511at7898         -            113      0.19   10.7  16.9   2   4    0.0074       3.1    6.8   5.4    44    65    27    48    14    51 0.80 -
TRINITY_DN14718_c0_g1_i1:770-1135 -            122 131511at7898         -            113      0.19   10.7  16.9   3   4     0.003       1.3    8.0   2.6    32    66    59    95    53    97 0.83 -
TRINITY_DN14718_c0_g1_i1:770-1135 -            122 131511at7898         -            113      0.19   10.7  16.9   4   4       1.4     6e+02   -0.6   0.1    53    64    95   106    92   110 0.83 -
TRINITY_DN858_c0_g1_i2:153-1636   -            399 131511at7898         -            113      0.37    9.7   4.7   1   1    0.0018      0.73    8.8   4.7    25    76    61   110    38   129 0.81 -
TRINITY_DN858_c0_g1_i4:153-1636   -            399 131511at7898         -            113      0.37    9.7   4.7   1   1    0.0018      0.73    8.8   4.7    25    76    61   110    38   129 0.81 -
TRINITY_DN15979_c1_g2_i1:221-775  -            185 131511at7898         -            113      0.42    9.6  18.5   1   4      0.14        58    2.7   0.4    39    64     8    35     2    46 0.74 -
TRINITY_DN15979_c1_g2_i1:221-775  -            185 131511at7898         -            113      0.42    9.6  18.5   2   4    0.0013      0.55    9.2   0.6    38    67    51    79    44    83 0.83 -
