#                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN65663_c0_g1_i1:363-590 -             76 131078at7898         -            100   4.9e-08   31.9   0.3   1   1   6.8e-11   5.4e-08   31.7   0.3    39    99    11    68     1    69 0.89 -
TRINITY_DN27543_c0_g2_i1:59-370  -            104 131078at7898         -            100   4.9e-06   25.4   0.2   1   1   8.7e-09   6.9e-06   25.0   0.2    41    99     6    62     2    63 0.89 -
TRINITY_DN27543_c0_g1_i1:288-575 -             96 131078at7898         -            100   4.3e-05   22.4   0.1   1   1   7.1e-08   5.7e-05   22.0   0.1    44    99     1    54     1    55 0.89 -
TRINITY_DN9519_c0_g1_i4:821-1039 -             73 131078at7898         -            100   0.00023   20.1   0.0   1   1   3.3e-07   0.00026   19.9   0.0    38    98    14    72     5    73 0.89 -
TRINITY_DN17727_c0_g1_i2:0-266   -             89 131078at7898         -            100   0.00027   19.8   0.1   1   1   5.6e-07   0.00044   19.2   0.1    44    96     3    53     1    57 0.90 -
TRINITY_DN17727_c0_g1_i1:0-266   -             89 131078at7898         -            100   0.00028   19.8   0.1   1   1   5.6e-07   0.00044   19.2   0.1    44    96     3    53     1    57 0.90 -
TRINITY_DN16890_c0_g1_i2:314-550 -             79 131078at7898         -            100     0.005   15.8   0.0   1   1     7e-06    0.0056   15.6   0.0    38    98    20    78     7    79 0.90 -
TRINITY_DN54944_c0_g1_i1:18-239  -             74 131078at7898         -            100    0.0079   15.2   0.1   1   1   1.2e-05    0.0096   14.9   0.1    44    99     5    58     1    59 0.89 -
TRINITY_DN34072_c0_g1_i1:431-661 -             77 131078at7898         -            100     0.016   14.2   0.1   1   1   0.00016      0.13   11.3   0.1    40    94     1    66     1    74 0.75 -
TRINITY_DN7174_c0_g1_i5:452-988  -            179 131078at7898         -            100     0.097   11.7   2.2   1   2   0.00016      0.13   11.3   0.5    48    99    14    66     3    67 0.87 -
TRINITY_DN7174_c0_g1_i5:452-988  -            179 131078at7898         -            100     0.097   11.7   2.2   2   2       0.7   5.5e+02   -0.4   0.0    10    61    76   127    68   148 0.58 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/ericjuo/Projects/salmo_trutta_rna_seq/busco_downloads/lineages/actinopterygii_odb10/hmms/131078at7898.hmm
# Target file:     /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/metaeuk_output/rerun_results/trinity.Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/hmmer_output/rerun_results/131078at7898.out --cpu 1 /home/ericjuo/Projects/salmo_trutta_rna_seq/busco_downloads/lineages/actinopterygii_odb10/hmms/131078at7898.hmm /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/metaeuk_output/rerun_results/trinity.Trinity.fasta.modified.fas 
# Current dir:     /home/ericjuo/Projects/salmo_trutta_rna_seq
# Date:            Fri Apr 29 13:03:47 2022
# [ok]
