#                                                                                         --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                     accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#             ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN29890_c0_g1_i1:144-2489 -            782 1607at7898           -           1938    0.0038   12.7   0.0   1   4     0.068        41   -0.7   0.0  1196  1264    78   152    65   159 0.69 -
TRINITY_DN29890_c0_g1_i1:144-2489 -            782 1607at7898           -           1938    0.0038   12.7   0.0   2   4     0.063        38   -0.6   0.4  1211  1256   203   248   173   262 0.84 -
TRINITY_DN29890_c0_g1_i1:144-2489 -            782 1607at7898           -           1938    0.0038   12.7   0.0   3   4   6.2e-06    0.0038   12.7   0.0  1191  1258   402   469   387   485 0.92 -
TRINITY_DN29890_c0_g1_i1:144-2489 -            782 1607at7898           -           1938    0.0038   12.7   0.0   4   4      0.62   3.8e+02   -3.9   1.1  1848  1874   551   577   546   580 0.89 -
TRINITY_DN29890_c0_g1_i2:144-2489 -            782 1607at7898           -           1938    0.0038   12.7   0.0   1   4     0.068        41   -0.7   0.0  1196  1264    78   152    65   159 0.69 -
TRINITY_DN29890_c0_g1_i2:144-2489 -            782 1607at7898           -           1938    0.0038   12.7   0.0   2   4     0.063        38   -0.6   0.4  1211  1256   203   248   173   262 0.84 -
TRINITY_DN29890_c0_g1_i2:144-2489 -            782 1607at7898           -           1938    0.0038   12.7   0.0   3   4   6.2e-06    0.0038   12.7   0.0  1191  1258   402   469   387   485 0.92 -
TRINITY_DN29890_c0_g1_i2:144-2489 -            782 1607at7898           -           1938    0.0038   12.7   0.0   4   4      0.62   3.8e+02   -3.9   1.1  1848  1874   551   577   546   580 0.89 -
TRINITY_DN13819_c0_g1_i1:255-1055 -            267 1607at7898           -           1938     0.012   11.1   0.0   1   1   2.4e-05     0.015   10.7   0.0  1185  1259    76   151    50   164 0.79 -
TRINITY_DN23255_c0_g1_i1:254-1597 -            448 1607at7898           -           1938     0.028    9.8   0.5   1   3    0.0085       5.2    2.3   0.0  1211  1267    44   103    38   112 0.81 -
