#                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN36255_c0_g1_i2:1526-2677 -            384 20480at7898          -            692   3.2e-29  100.6  10.3   1   4     2e-15   1.7e-13   48.7   0.2   474   581    32   140    17   158 0.85 -
TRINITY_DN36255_c0_g1_i2:1526-2677 -            384 20480at7898          -            692   3.2e-29  100.6  10.3   2   4   1.7e-06   0.00014   19.1   0.1   495   559   171   240   148   243 0.75 -
TRINITY_DN36255_c0_g1_i2:1526-2677 -            384 20480at7898          -            692   3.2e-29  100.6  10.3   3   4   0.00073      0.06   10.5   0.1   497   530   240   273   236   281 0.90 -
TRINITY_DN36255_c0_g1_i2:1526-2677 -            384 20480at7898          -            692   3.2e-29  100.6  10.3   4   4     5e-09   4.1e-07   27.5   0.2   493   580   287   376   279   383 0.81 -
TRINITY_DN36255_c0_g1_i5:1695-2846 -            384 20480at7898          -            692   3.2e-29  100.6  10.3   1   4     2e-15   1.7e-13   48.7   0.2   474   581    32   140    17   158 0.85 -
TRINITY_DN36255_c0_g1_i5:1695-2846 -            384 20480at7898          -            692   3.2e-29  100.6  10.3   2   4   1.7e-06   0.00014   19.1   0.1   495   559   171   240   148   243 0.75 -
TRINITY_DN36255_c0_g1_i5:1695-2846 -            384 20480at7898          -            692   3.2e-29  100.6  10.3   3   4   0.00073      0.06   10.5   0.1   497   530   240   273   236   281 0.90 -
TRINITY_DN36255_c0_g1_i5:1695-2846 -            384 20480at7898          -            692   3.2e-29  100.6  10.3   4   4     5e-09   4.1e-07   27.5   0.2   493   580   287   376   279   383 0.81 -
TRINITY_DN18260_c1_g2_i2:389-1375  -            329 20480at7898          -            692   1.6e-26   91.7  16.5   1   5     5e-08   4.1e-06   24.2   0.4   507   579     1    79     1    85 0.84 -
TRINITY_DN18260_c1_g2_i2:389-1375  -            329 20480at7898          -            692   1.6e-26   91.7  16.5   2   5    0.0021      0.17    9.0   0.5   499   579    96   145    78   163 0.60 -
TRINITY_DN18260_c1_g2_i2:389-1375  -            329 20480at7898          -            692   1.6e-26   91.7  16.5   3   5     5e-18   4.1e-16   57.3   0.4   473   576   137   246   134   251 0.84 -
TRINITY_DN18260_c1_g2_i2:389-1375  -            329 20480at7898          -            692   1.6e-26   91.7  16.5   4   5    0.0021      0.17    9.0   0.1   502   530   236   264   234   268 0.89 -
TRINITY_DN18260_c1_g2_i2:389-1375  -            329 20480at7898          -            692   1.6e-26   91.7  16.5   5   5   0.00019     0.016   12.4   0.1   467   527   268   328   258   329 0.92 -
TRINITY_DN36255_c0_g1_i4:258-1568  -            437 20480at7898          -            692   5.4e-26   90.0  16.2   1   4   0.00026     0.022   11.9   0.0   477   529     5    57     3    60 0.88 -
TRINITY_DN36255_c0_g1_i4:258-1568  -            437 20480at7898          -            692   5.4e-26   90.0  16.2   2   4   2.6e-11   2.1e-09   35.1   0.2   496   595    57   158    54   174 0.83 -
TRINITY_DN36255_c0_g1_i4:258-1568  -            437 20480at7898          -            692   5.4e-26   90.0  16.2   3   4   5.1e-13   4.2e-11   40.7   1.8   475   579   197   302   192   342 0.82 -
TRINITY_DN36255_c0_g1_i4:258-1568  -            437 20480at7898          -            692   5.4e-26   90.0  16.2   4   4   0.00041     0.034   11.3   1.5   483   556   363   437   343   437 0.53 -
TRINITY_DN36255_c0_g1_i2:101-1231  -            377 20480at7898          -            692   1.7e-25   88.3   5.1   1   3   0.00013     0.011   13.0   0.0   478   529     2    53     1    57 0.87 -
TRINITY_DN36255_c0_g1_i2:101-1231  -            377 20480at7898          -            692   1.7e-25   88.3   5.1   2   3   2.7e-11   2.2e-09   35.1   0.2   497   595    54   154    51   171 0.83 -
TRINITY_DN36255_c0_g1_i2:101-1231  -            377 20480at7898          -            692   1.7e-25   88.3   5.1   3   3   1.7e-13   1.4e-11   42.3   0.6   475   579   193   298   186   338 0.82 -
TRINITY_DN36255_c0_g1_i5:270-1400  -            377 20480at7898          -            692   3.4e-25   87.3   5.2   1   3   0.00025     0.021   12.0   0.0   478   529     2    53     1    57 0.87 -
TRINITY_DN36255_c0_g1_i5:270-1400  -            377 20480at7898          -            692   3.4e-25   87.3   5.2   2   3   2.7e-11   2.2e-09   35.1   0.2   497   595    54   154    51   171 0.83 -
TRINITY_DN36255_c0_g1_i5:270-1400  -            377 20480at7898          -            692   3.4e-25   87.3   5.2   3   3   1.7e-13   1.4e-11   42.3   0.6   475   579   193   298   186   338 0.82 -
TRINITY_DN36255_c0_g1_i7:52-948    -            299 20480at7898          -            692   4.8e-25   86.8   5.3   1   2   3.2e-16   2.7e-14   51.3   0.4   474   581    30   138    12   156 0.85 -
TRINITY_DN36255_c0_g1_i7:52-948    -            299 20480at7898          -            692   4.8e-25   86.8   5.3   2   2   3.5e-12   2.9e-10   38.0   0.6   474   580   183   290   161   297 0.84 -
TRINITY_DN14679_c1_g5_i1:181-1197  -            339 20480at7898          -            692   6.8e-25   86.3  13.4   1   3   6.6e-10   5.4e-08   30.5   0.9   471   560     7    99     2   105 0.87 -
TRINITY_DN14679_c1_g5_i1:181-1197  -            339 20480at7898          -            692   6.8e-25   86.3  13.4   2   3   2.7e-16   2.2e-14   51.6   0.2   502   579   107   187    99   195 0.87 -
TRINITY_DN14679_c1_g5_i1:181-1197  -            339 20480at7898          -            692   6.8e-25   86.3  13.4   3   3    0.0048       0.4    7.8   3.0   497   578   202   290   183   312 0.40 -
TRINITY_DN16079_c0_g1_i8:842-2038  -            399 20480at7898          -            692     9e-25   85.9  20.6   1   5   4.2e-08   3.4e-06   24.5   0.1   472   559    15   105     9   113 0.84 -
TRINITY_DN16079_c0_g1_i8:842-2038  -            399 20480at7898          -            692     9e-25   85.9  20.6   2   5   4.7e-06   0.00039   17.7   2.9   476   559    85   171    84   174 0.85 -
TRINITY_DN16079_c0_g1_i8:842-2038  -            399 20480at7898          -            692     9e-25   85.9  20.6   3   5   9.6e-07   7.9e-05   20.0   0.2   501   561   175   239   170   242 0.84 -
TRINITY_DN16079_c0_g1_i8:842-2038  -            399 20480at7898          -            692     9e-25   85.9  20.6   4   5   4.8e-07   3.9e-05   21.0   0.6   470   531   244   304   241   311 0.81 -
TRINITY_DN16079_c0_g1_i8:842-2038  -            399 20480at7898          -            692     9e-25   85.9  20.6   5   5   3.6e-07   2.9e-05   21.4   0.1   505   562   311   372   305   396 0.81 -
TRINITY_DN26115_c0_g1_i1:800-1747  -            316 20480at7898          -            692   1.1e-24   85.6   9.7   1   4     2e-06   0.00017   18.9   0.2   473   529     2    57     1    63 0.70 -
TRINITY_DN26115_c0_g1_i1:800-1747  -            316 20480at7898          -            692   1.1e-24   85.6   9.7   2   4   3.8e-10   3.1e-08   31.2   0.1   468   562    63   160    59   166 0.89 -
TRINITY_DN26115_c0_g1_i1:800-1747  -            316 20480at7898          -            692   1.1e-24   85.6   9.7   3   4   1.7e-05    0.0014   15.8   0.1   504   561   164   225   160   232 0.83 -
TRINITY_DN26115_c0_g1_i1:800-1747  -            316 20480at7898          -            692   1.1e-24   85.6   9.7   4   4     3e-08   2.5e-06   24.9   0.1   472   552   232   315   226   316 0.82 -
TRINITY_DN16079_c0_g1_i4:3-992     -            330 20480at7898          -            692   1.3e-20   72.2  20.8   1   4   0.00025     0.021   12.0   1.2   500   559     5    68     1    72 0.85 -
TRINITY_DN16079_c0_g1_i4:3-992     -            330 20480at7898          -            692   1.3e-20   72.2  20.8   2   4     1e-06   8.3e-05   19.9   0.4   503   561    74   136    68   140 0.84 -
TRINITY_DN16079_c0_g1_i4:3-992     -            330 20480at7898          -            692   1.3e-20   72.2  20.8   3   4   2.7e-10   2.3e-08   31.7   1.3   470   559   141   233   137   241 0.81 -
TRINITY_DN16079_c0_g1_i4:3-992     -            330 20480at7898          -            692   1.3e-20   72.2  20.8   4   4   3.8e-07   3.1e-05   21.3   0.2   506   588   242   326   235   328 0.88 -
TRINITY_DN4699_c0_g1_i1:25-864     -            280 20480at7898          -            692   1.9e-20   71.6  11.3   1   3   2.1e-13   1.7e-11   42.0   1.1   475   581    22   130     8   136 0.85 -
TRINITY_DN4699_c0_g1_i1:25-864     -            280 20480at7898          -            692   1.9e-20   71.6  11.3   2   3   3.5e-08   2.9e-06   24.8   0.5   472   559   119   209   117   218 0.89 -
TRINITY_DN4699_c0_g1_i1:25-864     -            280 20480at7898          -            692   1.9e-20   71.6  11.3   3   3   2.6e-08   2.2e-06   25.2   0.6   473   558   186   275   184   279 0.92 -
TRINITY_DN4699_c0_g1_i2:25-870     -            282 20480at7898          -            692   4.1e-20   70.5  11.6   1   3   2.2e-13   1.8e-11   42.0   1.1   475   581    22   130     6   136 0.85 -
TRINITY_DN4699_c0_g1_i2:25-870     -            282 20480at7898          -            692   4.1e-20   70.5  11.6   2   3   3.4e-08   2.8e-06   24.8   0.6   472   559   119   209   116   219 0.89 -
TRINITY_DN4699_c0_g1_i2:25-870     -            282 20480at7898          -            692   4.1e-20   70.5  11.6   3   3   8.7e-08   7.2e-06   23.4   0.6   473   558   186   275   186   279 0.89 -
TRINITY_DN6513_c0_g2_i5:1419-2207  -            263 20480at7898          -            692     3e-19   67.7  10.5   1   4      0.35        28    1.6   0.1   540   572     6    36     1    46 0.62 -
TRINITY_DN6513_c0_g2_i5:1419-2207  -            263 20480at7898          -            692     3e-19   67.7  10.5   2   4     2e-09   1.6e-07   28.9   0.1   487   558    48   123    27   125 0.83 -
TRINITY_DN6513_c0_g2_i5:1419-2207  -            263 20480at7898          -            692     3e-19   67.7  10.5   3   4   2.8e-13   2.3e-11   41.6   1.5   472   585   100   218    97   222 0.86 -
TRINITY_DN6513_c0_g2_i5:1419-2207  -            263 20480at7898          -            692     3e-19   67.7  10.5   4   4   1.3e-05    0.0011   16.3   0.2   470   520   201   250   197   260 0.83 -
TRINITY_DN6513_c0_g2_i7:2514-3302  -            263 20480at7898          -            692     3e-19   67.7  10.5   1   4      0.35        28    1.6   0.1   540   572     6    36     1    46 0.62 -
TRINITY_DN6513_c0_g2_i7:2514-3302  -            263 20480at7898          -            692     3e-19   67.7  10.5   2   4     2e-09   1.6e-07   28.9   0.1   487   558    48   123    27   125 0.83 -
