#                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN9303_c0_g2_i2:4-750    -            249 119561at7898         -            236   3.6e-65  218.9   4.2   1   3     0.045        59    2.2   6.8   104   133    33    62    19    96 0.71 -
TRINITY_DN9303_c0_g2_i2:4-750    -            249 119561at7898         -            236   3.6e-65  218.9   4.2   2   3   8.6e-10   1.1e-06   27.4   0.3   118   160   110   152    88   158 0.82 -
TRINITY_DN9303_c0_g2_i2:4-750    -            249 119561at7898         -            236   3.6e-65  218.9   4.2   3   3   1.5e-62     2e-59  200.1   0.4   133   236   147   249   144   249 0.93 -
TRINITY_DN9303_c0_g2_i3:4-750    -            249 119561at7898         -            236   3.6e-65  218.9   4.2   1   3     0.045        59    2.2   6.8   104   133    33    62    19    96 0.71 -
TRINITY_DN9303_c0_g2_i3:4-750    -            249 119561at7898         -            236   3.6e-65  218.9   4.2   2   3   8.6e-10   1.1e-06   27.4   0.3   118   160   110   152    88   158 0.82 -
TRINITY_DN9303_c0_g2_i3:4-750    -            249 119561at7898         -            236   3.6e-65  218.9   4.2   3   3   1.5e-62     2e-59  200.1   0.4   133   236   147   249   144   249 0.93 -
TRINITY_DN2601_c0_g1_i3:221-1030 -            270 119561at7898         -            236     0.023   13.3   0.4   1   2     0.088   1.2e+02    1.2   0.0   116   159    69   114    48   121 0.59 -
TRINITY_DN2601_c0_g1_i3:221-1030 -            270 119561at7898         -            236     0.023   13.3   0.4   2   2   0.00018      0.23   10.0   0.1   183   206   221   244   210   260 0.83 -
TRINITY_DN2601_c0_g1_i2:221-982  -            254 119561at7898         -            236     0.028   13.0   0.5   1   2      0.08   1.1e+02    1.3   0.0   115   159    68   114    48   121 0.59 -
TRINITY_DN2601_c0_g1_i2:221-982  -            254 119561at7898         -            236     0.028   13.0   0.5   2   2   0.00022      0.29    9.7   0.1   183   206   221   244   210   252 0.85 -
TRINITY_DN2601_c0_g1_i1:228-998  -            257 119561at7898         -            236     0.075   11.6   0.5   1   2      0.12   1.6e+02    0.7   0.0   132   159    91   117    49   128 0.65 -
TRINITY_DN2601_c0_g1_i1:228-998  -            257 119561at7898         -            236     0.075   11.6   0.5   2   2   0.00043      0.57    8.8   0.1   184   206   225   247   217   255 0.80 -
TRINITY_DN5429_c0_g1_i1:0-953    -            318 119561at7898         -            236      0.21   10.2   3.7   1   1   0.00023      0.31    9.6   3.7    69    94     4    29     1    49 0.82 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/ericjuo/Projects/salmo_trutta_rna_seq/busco_downloads/lineages/actinopterygii_odb10/hmms/119561at7898.hmm
# Target file:     /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/metaeuk_output/rerun_results/trinity.Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/hmmer_output/rerun_results/119561at7898.out --cpu 1 /home/ericjuo/Projects/salmo_trutta_rna_seq/busco_downloads/lineages/actinopterygii_odb10/hmms/119561at7898.hmm /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/metaeuk_output/rerun_results/trinity.Trinity.fasta.modified.fas 
# Current dir:     /home/ericjuo/Projects/salmo_trutta_rna_seq
# Date:            Fri Apr 29 13:04:25 2022
# [ok]
