#                                                                                         --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                     accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#             ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN3532_c0_g1_i6:0-1723    -            467 35674at7898          -            687   0.00013   19.0   0.0   1   1   2.7e-07   0.00019   18.4   0.0   562   668    66   167    53   179 0.79 -
TRINITY_DN34125_c0_g1_i2:46-1047  -            334 35674at7898          -            687    0.0037   14.2   0.9   1   2   0.00015      0.11    9.4   0.2    77   167    31   126     1   145 0.58 -
TRINITY_DN34125_c0_g1_i2:46-1047  -            334 35674at7898          -            687    0.0037   14.2   0.9   2   2     0.011       7.6    3.2   0.0   105   141   271   307   258   334 0.76 -
TRINITY_DN3532_c0_g1_i4:0-1421    -            474 35674at7898          -            687    0.0061   13.5   0.0   1   1   1.3e-05    0.0094   12.9   0.0   562   668    66   174    53   186 0.74 -
TRINITY_DN1003_c0_g1_i19:385-1515 -            377 35674at7898          -            687     0.015   12.2   0.6   1   3    0.0044       3.1    4.5   0.0   117   142     3    28     1    43 0.92 -
TRINITY_DN1003_c0_g1_i19:385-1515 -            377 35674at7898          -            687     0.015   12.2   0.6   2   3     0.004       2.9    4.6   0.0   264   313    81   131    58   137 0.78 -
TRINITY_DN1003_c0_g1_i19:385-1515 -            377 35674at7898          -            687     0.015   12.2   0.6   3   3      0.17   1.2e+02   -0.8   0.0   116   136   326   346   313   356 0.80 -
TRINITY_DN1003_c0_g1_i7:385-1515  -            377 35674at7898          -            687     0.015   12.2   0.6   1   3    0.0044       3.1    4.5   0.0   117   142     3    28     1    43 0.92 -
TRINITY_DN1003_c0_g1_i7:385-1515  -            377 35674at7898          -            687     0.015   12.2   0.6   2   3     0.004       2.9    4.6   0.0   264   313    81   131    58   137 0.78 -
TRINITY_DN1003_c0_g1_i7:385-1515  -            377 35674at7898          -            687     0.015   12.2   0.6   3   3      0.17   1.2e+02   -0.8   0.0   116   136   326   346   313   356 0.80 -
TRINITY_DN1003_c0_g1_i20:385-1518 -            378 35674at7898          -            687     0.015   12.2   0.6   1   3    0.0044       3.2    4.5   0.0   117   142     3    28     1    43 0.92 -
TRINITY_DN1003_c0_g1_i20:385-1518 -            378 35674at7898          -            687     0.015   12.2   0.6   2   3     0.004       2.9    4.6   0.0   264   313    81   131    58   137 0.78 -
TRINITY_DN1003_c0_g1_i20:385-1518 -            378 35674at7898          -            687     0.015   12.2   0.6   3   3      0.17   1.3e+02   -0.8   0.0   116   136   327   347   314   357 0.80 -
TRINITY_DN1003_c0_g1_i17:385-1527 -            381 35674at7898          -            687     0.018   11.9   0.2   1   3    0.0032       2.3    5.0   0.0   117   142     3    28     1    48 0.85 -
TRINITY_DN1003_c0_g1_i17:385-1527 -            381 35674at7898          -            687     0.018   11.9   0.2   2   3    0.0078       5.6    3.7   0.0   264   306    81   124    57   136 0.76 -
TRINITY_DN1003_c0_g1_i17:385-1527 -            381 35674at7898          -            687     0.018   11.9   0.2   3   3      0.17   1.2e+02   -0.7   0.0   116   136   327   347   314   359 0.81 -
TRINITY_DN1003_c0_g1_i11:385-1515 -            377 35674at7898          -            687     0.018   11.9   0.3   1   3    0.0032       2.3    5.0   0.0   117   142     3    28     1    48 0.85 -
TRINITY_DN1003_c0_g1_i11:385-1515 -            377 35674at7898          -            687     0.018   11.9   0.3   2   3    0.0077       5.5    3.7   0.0   264   306    81   124    57   136 0.76 -
TRINITY_DN1003_c0_g1_i11:385-1515 -            377 35674at7898          -            687     0.018   11.9   0.3   3   3      0.17   1.2e+02   -0.8   0.0   116   136   326   346   313   356 0.80 -
TRINITY_DN8547_c0_g1_i4:0-1142    -            381 35674at7898          -            687     0.024   11.5   5.9   1   4     0.022        16    2.2   0.0   116   135    11    30     3    65 0.86 -
TRINITY_DN8547_c0_g1_i4:0-1142    -            381 35674at7898          -            687     0.024   11.5   5.9   2   4     0.091        66    0.1   0.0   115   140   101   127    88   134 0.81 -
TRINITY_DN8547_c0_g1_i4:0-1142    -            381 35674at7898          -            687     0.024   11.5   5.9   3   4   0.00078      0.56    7.0   0.0   115   171   202   257   190   262 0.80 -
TRINITY_DN8547_c0_g1_i4:0-1142    -            381 35674at7898          -            687     0.024   11.5   5.9   4   4      0.11        77   -0.1   2.1   523   580   313   370   307   379 0.68 -
TRINITY_DN6498_c0_g3_i1:128-2122  -            665 35674at7898          -            687     0.068   10.0   3.3   1   4     0.019        14    2.4   0.0   117   141   116   141   105   165 0.85 -
TRINITY_DN6498_c0_g3_i1:128-2122  -            665 35674at7898          -            687     0.068   10.0   3.3   2   4      0.68   4.9e+02   -2.7   0.1   117   132   204   219   198   227 0.84 -
TRINITY_DN6498_c0_g3_i1:128-2122  -            665 35674at7898          -            687     0.068   10.0   3.3   3   4    0.0022       1.6    5.5   0.1   107   173   287   353   285   362 0.82 -
TRINITY_DN6498_c0_g3_i1:128-2122  -            665 35674at7898          -            687     0.068   10.0   3.3   4   4     0.079        57    0.3   0.0   116   136   410   430   398   465 0.83 -
TRINITY_DN1003_c0_g1_i5:285-1418  -            378 35674at7898          -            687       0.1    9.4   0.4   1   3    0.0036       2.6    4.8   0.0   117   142     3    28     1    46 0.86 -
TRINITY_DN1003_c0_g1_i5:285-1418  -            378 35674at7898          -            687       0.1    9.4   0.4   2   3     0.043        31    1.2   0.0   264   307    81   125    61   136 0.78 -
TRINITY_DN1003_c0_g1_i5:285-1418  -            378 35674at7898          -            687       0.1    9.4   0.4   3   3      0.17   1.3e+02   -0.8   0.0   116   136   327   347   314   357 0.80 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/ericjuo/Projects/salmo_trutta_rna_seq/busco_downloads/lineages/actinopterygii_odb10/hmms/35674at7898.hmm
# Target file:     /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/metaeuk_output/rerun_results/trinity.Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/hmmer_output/rerun_results/35674at7898.out --cpu 1 /home/ericjuo/Projects/salmo_trutta_rna_seq/busco_downloads/lineages/actinopterygii_odb10/hmms/35674at7898.hmm /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/metaeuk_output/rerun_results/trinity.Trinity.fasta.modified.fas 
# Current dir:     /home/ericjuo/Projects/salmo_trutta_rna_seq
# Date:            Fri Apr 29 13:04:11 2022
# [ok]
