#                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                   accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#           ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN3532_c0_g1_i6:0-1723  -            467 41760at7898          -            541  1.9e-218  725.3  12.8   1   3    0.0068        13    3.0   0.1   167   192    13    38     3    50 0.85 -
TRINITY_DN3532_c0_g1_i6:0-1723  -            467 41760at7898          -            541  1.9e-218  725.3  12.8   2   3   1.3e-83   2.6e-80  269.4   0.3   191   332    58   200    51   214 0.91 -
TRINITY_DN3532_c0_g1_i6:0-1723  -            467 41760at7898          -            541  1.9e-218  725.3  12.8   3   3    1e-139    2e-136  454.6   3.3   316   541   217   467   212   467 0.94 -
TRINITY_DN3532_c0_g1_i11:0-1421 -            474 41760at7898          -            541  9.9e-215  713.0  13.7   1   3    0.0069        14    3.0   0.1   167   192    13    38     3    50 0.85 -
TRINITY_DN3532_c0_g1_i11:0-1421 -            474 41760at7898          -            541  9.9e-215  713.0  13.7   2   3   3.8e-80   7.6e-77  258.0   0.6   191   333    58   208    51   225 0.88 -
TRINITY_DN3532_c0_g1_i11:0-1421 -            474 41760at7898          -            541  9.9e-215  713.0  13.7   3   3    1e-139  2.1e-136  454.5   3.3   316   541   224   474   220   474 0.94 -
TRINITY_DN3532_c0_g1_i3:0-1421  -            474 41760at7898          -            541  9.9e-215  713.0  13.7   1   3    0.0069        14    3.0   0.1   167   192    13    38     3    50 0.85 -
TRINITY_DN3532_c0_g1_i3:0-1421  -            474 41760at7898          -            541  9.9e-215  713.0  13.7   2   3   3.8e-80   7.6e-77  258.0   0.6   191   333    58   208    51   225 0.88 -
TRINITY_DN3532_c0_g1_i3:0-1421  -            474 41760at7898          -            541  9.9e-215  713.0  13.7   3   3    1e-139  2.1e-136  454.5   3.3   316   541   224   474   220   474 0.94 -
TRINITY_DN3532_c0_g1_i4:0-1421  -            474 41760at7898          -            541  1.8e-214  712.2  13.2   1   3    0.0069        14    3.0   0.1   167   192    13    38     3    50 0.85 -
TRINITY_DN3532_c0_g1_i4:0-1421  -            474 41760at7898          -            541  1.8e-214  712.2  13.2   2   3   3.8e-80   7.6e-77  258.0   0.6   191   333    58   208    51   225 0.88 -
TRINITY_DN3532_c0_g1_i4:0-1421  -            474 41760at7898          -            541  1.8e-214  712.2  13.2   3   3  1.9e-139  3.8e-136  453.6   2.9   316   541   224   474   220   474 0.94 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/ericjuo/Projects/salmo_trutta_rna_seq/busco_downloads/lineages/actinopterygii_odb10/hmms/41760at7898.hmm
# Target file:     /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/metaeuk_output/rerun_results/trinity.Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/hmmer_output/rerun_results/41760at7898.out --cpu 1 /home/ericjuo/Projects/salmo_trutta_rna_seq/busco_downloads/lineages/actinopterygii_odb10/hmms/41760at7898.hmm /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/metaeuk_output/rerun_results/trinity.Trinity.fasta.modified.fas 
# Current dir:     /home/ericjuo/Projects/salmo_trutta_rna_seq
# Date:            Fri Apr 29 13:04:01 2022
# [ok]
