#                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN6830_c0_g3_i1:0-587    -            196 91147at7898          -            235   3.6e-63  212.0   0.0   1   1   3.3e-66   4.3e-63  211.7   0.0     1   118    61   184    61   196 0.92 -
TRINITY_DN6830_c0_g3_i2:0-587    -            196 91147at7898          -            235   3.7e-62  208.7   0.0   1   1   3.4e-65   4.4e-62  208.4   0.0     1   118    61   184    61   196 0.92 -
TRINITY_DN2886_c0_g1_i1:422-985  -            188 91147at7898          -            235   0.00015   20.2   0.1   1   2     4e-07   0.00053   18.4   0.0    53   156     1   118     1   129 0.71 -
TRINITY_DN2886_c0_g1_i1:422-985  -            188 91147at7898          -            235   0.00015   20.2   0.1   2   2      0.22   2.9e+02   -0.4   0.0    57    84   132   159   121   183 0.65 -
TRINITY_DN18791_c0_g1_i2:154-549 -            132 91147at7898          -            235   0.00022   19.6   0.0   1   1   1.9e-07   0.00025   19.4   0.0    34    97    40   105    26   131 0.76 -
TRINITY_DN30142_c1_g1_i1:390-833 -            148 91147at7898          -            235    0.0099   14.2   0.0   1   1   9.3e-06     0.012   13.9   0.0    56   107    46   102    31   122 0.75 -
TRINITY_DN57451_c0_g1_i1:10-669  -            220 91147at7898          -            235     0.052   11.9   0.1   1   2    0.0016       2.1    6.6   0.0    50    66    26    42    17    50 0.83 -
TRINITY_DN57451_c0_g1_i1:10-669  -            220 91147at7898          -            235     0.052   11.9   0.1   2   2     0.022        29    2.9   0.0   126   143    78    95    71   105 0.85 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/ericjuo/Projects/salmo_trutta_rna_seq/busco_downloads/lineages/actinopterygii_odb10/hmms/91147at7898.hmm
# Target file:     /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/metaeuk_output/rerun_results/trinity.Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/hmmer_output/rerun_results/91147at7898.out --cpu 1 /home/ericjuo/Projects/salmo_trutta_rna_seq/busco_downloads/lineages/actinopterygii_odb10/hmms/91147at7898.hmm /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/metaeuk_output/rerun_results/trinity.Trinity.fasta.modified.fas 
# Current dir:     /home/ericjuo/Projects/salmo_trutta_rna_seq
# Date:            Fri Apr 29 13:04:34 2022
# [ok]
