#                                                                                         --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                     accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#             ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN30038_c0_g2_i1:110-487  -            126 103338at7898         -            230   1.4e-60  203.5   3.2   1   1   9.9e-63   9.8e-60  200.7   3.2     1   111     1   126     1   126 0.96 -
TRINITY_DN21476_c0_g1_i2:223-801  -            193 103338at7898         -            230   3.8e-44  149.7   0.0   1   1   4.6e-47   4.5e-44  149.5   0.0    55   230     1   193     1   193 0.83 -
TRINITY_DN21476_c0_g1_i1:223-801  -            193 103338at7898         -            230   5.1e-41  139.5   0.0   1   1     6e-44     6e-41  139.3   0.0    55   230     1   193     1   193 0.82 -
TRINITY_DN4468_c0_g1_i7:32-643    -            204 103338at7898         -            230   0.00071   18.0   0.0   1   1   1.1e-06    0.0011   17.4   0.0    76   119    97   140    91   155 0.90 -
TRINITY_DN4468_c0_g1_i11:779-1642 -            288 103338at7898         -            230    0.0017   16.7   0.0   1   1   3.1e-06    0.0031   15.9   0.0    77   119    98   140    93   154 0.89 -
TRINITY_DN4468_c0_g1_i12:779-1363 -            195 103338at7898         -            230     0.014   13.8   0.0   1   1   2.3e-05     0.023   13.0   0.0    76   119     4    47     2    63 0.90 -
TRINITY_DN4468_c0_g1_i8:779-1642  -            288 103338at7898         -            230     0.023   13.1   0.0   1   1     4e-05      0.04   12.3   0.0    76   119    97   140    92   154 0.90 -
TRINITY_DN49597_c0_g1_i1:554-1162 -            203 103338at7898         -            230     0.023   13.0   0.0   1   1   4.3e-05     0.042   12.2   0.0    76   124     4    52     2    63 0.84 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/ericjuo/Projects/salmo_trutta_rna_seq/busco_downloads/lineages/actinopterygii_odb10/hmms/103338at7898.hmm
# Target file:     /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/metaeuk_output/rerun_results/trinity.Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/hmmer_output/rerun_results/103338at7898.out --cpu 1 /home/ericjuo/Projects/salmo_trutta_rna_seq/busco_downloads/lineages/actinopterygii_odb10/hmms/103338at7898.hmm /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/metaeuk_output/rerun_results/trinity.Trinity.fasta.modified.fas 
# Current dir:     /home/ericjuo/Projects/salmo_trutta_rna_seq
# Date:            Fri Apr 29 13:04:30 2022
# [ok]
