#                                                                                         --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                     accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#             ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN63713_c0_g1_i1:47-1213  -            389 78102at7898          -            350  6.5e-202  669.7   3.2   1   1  4.3e-205  7.5e-202  669.5   3.2     1   350    14   389    14   389 0.96 -
TRINITY_DN14851_c1_g1_i1:363-1133 -            257 78102at7898          -            350   4.9e-33  114.3   3.2   1   1   3.2e-36   5.5e-33  114.1   3.2   113   341     1   256     1   257 0.81 -
TRINITY_DN14851_c1_g1_i2:363-1133 -            257 78102at7898          -            350   4.9e-33  114.3   3.2   1   1   3.2e-36   5.5e-33  114.1   3.2   113   341     1   256     1   257 0.81 -
TRINITY_DN67397_c0_g1_i1:197-1204 -            336 78102at7898          -            350   5.4e-22   78.0   1.7   1   2       1.1   1.8e+03   -2.7   0.1    38    74     6    42     3    58 0.77 -
TRINITY_DN67397_c0_g1_i1:197-1204 -            336 78102at7898          -            350   5.4e-22   78.0   1.7   2   2   3.1e-25   5.4e-22   78.0   1.7   211   342   207   336   182   336 0.93 -
TRINITY_DN4236_c1_g1_i1:250-891   -            214 78102at7898          -            350   1.4e-21   76.6   1.0   1   1     1e-24   1.7e-21   76.3   1.0   182   341    45   212    27   214 0.78 -
TRINITY_DN13109_c0_g1_i1:179-1198 -            340 78102at7898          -            350   1.1e-19   70.4   2.1   1   2      0.33   5.7e+02   -1.1   0.1    35    72    28    65    17    71 0.77 -
TRINITY_DN13109_c0_g1_i1:179-1198 -            340 78102at7898          -            350   1.1e-19   70.4   2.1   2   2   6.2e-23   1.1e-19   70.4   2.1   207   345   203   339   103   340 0.83 -
TRINITY_DN64151_c0_g1_i1:176-919  -            248 78102at7898          -            350   1.6e-13   50.0   1.0   1   1   1.5e-16   2.6e-13   49.4   1.0   169   341    63   247    53   248 0.68 -
TRINITY_DN701_c4_g2_i1:1-1047     -            349 78102at7898          -            350      0.26    9.9   1.7   1   1   0.00021      0.37    9.4   1.7    40    78   196   234   180   243 0.87 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/ericjuo/Projects/salmo_trutta_rna_seq/busco_downloads/lineages/actinopterygii_odb10/hmms/78102at7898.hmm
# Target file:     /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/metaeuk_output/initial_results/trinity.Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/hmmer_output/initial_run_results/78102at7898.out --cpu 1 /home/ericjuo/Projects/salmo_trutta_rna_seq/busco_downloads/lineages/actinopterygii_odb10/hmms/78102at7898.hmm /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/metaeuk_output/initial_results/trinity.Trinity.fasta.modified.fas 
# Current dir:     /home/ericjuo/Projects/salmo_trutta_rna_seq
# Date:            Fri Apr 29 12:54:20 2022
# [ok]
