#                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN64391_c0_g1_i1:131-865   -            245 108620at7898         -            221  1.6e-108  361.2   7.1   1   1  6.5e-111  2.1e-108  360.7   7.1     3   221     1   240     1   240 0.95 -
TRINITY_DN7576_c0_g1_i4:369-1181   -            271 108620at7898         -            221   6.9e-68  228.3   3.4   1   1   3.7e-70   1.2e-67  227.5   3.4     3   219    31   269    29   271 0.89 -
TRINITY_DN7576_c0_g1_i3:240-1052   -            271 108620at7898         -            221   1.7e-66  223.7   3.6   1   1   8.6e-69   2.8e-66  223.0   3.6     3   219    31   269    29   271 0.88 -
TRINITY_DN608_c0_g2_i1:590-2314    -            575 108620at7898         -            221   1.4e-24   86.7 150.1   1   8   0.00031       0.1   11.9  12.5    28    73    13    59     3    65 0.81 -
TRINITY_DN608_c0_g2_i1:590-2314    -            575 108620at7898         -            221   1.4e-24   86.7 150.1   2   8   1.2e-05    0.0039   16.6  15.6    14    77    61   124    58   127 0.80 -
TRINITY_DN608_c0_g2_i1:590-2314    -            575 108620at7898         -            221   1.4e-24   86.7 150.1   3   8   0.00028     0.092   12.1  23.1    10    80    90   162    88   166 0.75 -
TRINITY_DN608_c0_g2_i1:590-2314    -            575 108620at7898         -            221   1.4e-24   86.7 150.1   4   8   1.4e-05    0.0045   16.4  23.5    12    83   126   197   123   199 0.89 -
TRINITY_DN608_c0_g2_i1:590-2314    -            575 108620at7898         -            221   1.4e-24   86.7 150.1   5   8   5.2e-07   0.00017   21.0  22.8    15    77   167   229   163   230 0.96 -
TRINITY_DN608_c0_g2_i1:590-2314    -            575 108620at7898         -            221   1.4e-24   86.7 150.1   6   8   1.6e-08   5.4e-06   25.9  25.3    12    83   226   301   223   303 0.75 -
TRINITY_DN608_c0_g2_i1:590-2314    -            575 108620at7898         -            221   1.4e-24   86.7 150.1   7   8   3.4e-08   1.1e-05   24.9  21.3    10    77   311   379   306   386 0.73 -
TRINITY_DN608_c0_g2_i1:590-2314    -            575 108620at7898         -            221   1.4e-24   86.7 150.1   8   8    0.0017      0.56    9.5   4.5     9    54   390   435   386   442 0.92 -
TRINITY_DN608_c0_g1_i1:636-2486    -            617 108620at7898         -            221   1.8e-21   76.5 173.9   1  11     0.039        13    5.1  21.0    10    77     7    73     1    73 0.67 -
TRINITY_DN608_c0_g1_i1:636-2486    -            617 108620at7898         -            221   1.8e-21   76.5 173.9   2  11    0.0006       0.2   11.0  19.6    11    76    31   101    30   104 0.82 -
TRINITY_DN608_c0_g1_i1:636-2486    -            617 108620at7898         -            221   1.8e-21   76.5 173.9   3  11   1.4e-06   0.00045   19.6  20.2    11    77    57   123    53   125 0.86 -
TRINITY_DN608_c0_g1_i1:636-2486    -            617 108620at7898         -            221   1.8e-21   76.5 173.9   4  11     4e-06    0.0013   18.1  18.2    15    78    99   162    96   165 0.91 -
