#                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                   accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#           ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN1274_c0_g1_i4:171-596 -            142 125481at7898         -            135   5.2e-80  265.8   0.4   1   1   3.4e-83   5.8e-80  265.7   0.4     1   135     1   142     1   142 0.97 -
TRINITY_DN1274_c0_g1_i2:171-596 -            142 125481at7898         -            135     1e-79  264.9   0.3   1   1   6.7e-83   1.2e-79  264.7   0.3     1   135     1   142     1   142 0.97 -
TRINITY_DN1274_c0_g1_i3:142-567 -            142 125481at7898         -            135   3.5e-79  263.2   0.4   1   1   2.3e-82   3.9e-79  263.0   0.4     1   135     1   142     1   142 0.97 -
TRINITY_DN6522_c0_g1_i13:0-125  -             42 125481at7898         -            135   3.5e-12   46.3   0.0   1   1   2.1e-15   3.7e-12   46.2   0.0    92   131     1    42     1    42 0.95 -
TRINITY_DN6522_c0_g1_i1:0-125   -             42 125481at7898         -            135   3.5e-12   46.3   0.0   1   1   2.1e-15   3.7e-12   46.2   0.0    92   131     1    42     1    42 0.95 -
TRINITY_DN6522_c0_g1_i4:0-125   -             42 125481at7898         -            135   3.5e-12   46.3   0.0   1   1   2.1e-15   3.7e-12   46.2   0.0    92   131     1    42     1    42 0.95 -
TRINITY_DN6522_c0_g1_i5:0-125   -             42 125481at7898         -            135   3.5e-12   46.3   0.0   1   1   2.1e-15   3.7e-12   46.2   0.0    92   131     1    42     1    42 0.95 -
TRINITY_DN6522_c0_g1_i7:0-125   -             42 125481at7898         -            135   3.5e-12   46.3   0.0   1   1   2.1e-15   3.7e-12   46.2   0.0    92   131     1    42     1    42 0.95 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/ericjuo/Projects/salmo_trutta_rna_seq/busco_downloads/lineages/actinopterygii_odb10/hmms/125481at7898.hmm
# Target file:     /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/metaeuk_output/initial_results/trinity.Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/hmmer_output/initial_run_results/125481at7898.out --cpu 1 /home/ericjuo/Projects/salmo_trutta_rna_seq/busco_downloads/lineages/actinopterygii_odb10/hmms/125481at7898.hmm /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/metaeuk_output/initial_results/trinity.Trinity.fasta.modified.fas 
# Current dir:     /home/ericjuo/Projects/salmo_trutta_rna_seq
# Date:            Fri Apr 29 12:52:56 2022
# [ok]
