#                                                                                         --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                     accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#             ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN9531_c0_g1_i10:140-1732 -            531 49663at7898          -            445  6.2e-289  957.5  17.0   1   2   2.8e-07   0.00056   18.3  10.3     2    27    17    42    16    78 0.87 -
TRINITY_DN9531_c0_g1_i10:140-1732 -            531 49663at7898          -            445  6.2e-289  957.5  17.0   2   2  5.3e-288    1e-284  943.6   0.5    28   445    99   531    72   531 0.96 -
TRINITY_DN9531_c0_g1_i6:130-1722  -            531 49663at7898          -            445  6.9e-287  950.8  19.3   1   2   1.2e-07   0.00024   19.5  12.3     1    27    16    42    16    96 0.77 -
TRINITY_DN9531_c0_g1_i6:130-1722  -            531 49663at7898          -            445  6.9e-287  950.8  19.3   2   2  1.4e-285  2.7e-282  935.6   1.4    27   445    98   531    65   531 0.95 -
TRINITY_DN9531_c0_g1_i8:157-1749  -            531 49663at7898          -            445  2.2e-286  949.1  17.7   1   2   2.8e-07   0.00056   18.3  10.3     2    27    17    42    16    78 0.87 -
TRINITY_DN9531_c0_g1_i8:157-1749  -            531 49663at7898          -            445  2.2e-286  949.1  17.7   2   2  1.4e-285  2.8e-282  935.6   0.7    28   445    99   531    72   531 0.96 -
TRINITY_DN9531_c0_g1_i2:130-2368  -            531 49663at7898          -            445  6.1e-286  947.6  19.4   1   2   1.2e-07   0.00024   19.5  12.3     1    27    16    42    16    96 0.77 -
TRINITY_DN9531_c0_g1_i2:130-2368  -            531 49663at7898          -            445  6.1e-286  947.6  19.4   2   2  1.2e-284  2.4e-281  932.5   1.4    27   445    98   531    65   531 0.95 -
TRINITY_DN9531_c0_g1_i11:106-948  -            281 49663at7898          -            445  1.1e-188  627.1   0.2   1   1  6.2e-192  1.2e-188  626.9   0.2   174   445     4   281     1   281 0.99 -
TRINITY_DN11690_c0_g1_i2:512-1768 -            419 49663at7898          -            445   1.7e-42  145.3   0.0   1   1   1.1e-45   2.1e-42  145.0   0.0   126   441    99   417    91   419 0.90 -
TRINITY_DN22298_c0_g1_i1:180-1616 -            479 49663at7898          -            445   1.1e-24   86.5   0.1   1   1   1.7e-27   3.4e-24   85.0   0.1    88   439   103   473    59   477 0.78 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/ericjuo/Projects/salmo_trutta_rna_seq/busco_downloads/lineages/actinopterygii_odb10/hmms/49663at7898.hmm
# Target file:     /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/metaeuk_output/initial_results/trinity.Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/hmmer_output/initial_run_results/49663at7898.out --cpu 1 /home/ericjuo/Projects/salmo_trutta_rna_seq/busco_downloads/lineages/actinopterygii_odb10/hmms/49663at7898.hmm /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/metaeuk_output/initial_results/trinity.Trinity.fasta.modified.fas 
# Current dir:     /home/ericjuo/Projects/salmo_trutta_rna_seq
# Date:            Fri Apr 29 12:53:49 2022
# [ok]
