#                                                                                           --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                       accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#               ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN14766_c0_g1_i1:87-1238    -            384 59288at7898          -            514  1.6e-101  340.1 128.7   1   5   1.9e-22   8.3e-21   73.8  19.4   122   250     1   129     1   130 0.96 -
TRINITY_DN14766_c0_g1_i1:87-1238    -            384 59288at7898          -            514  1.6e-101  340.1 128.7   2   5   1.7e-27   7.4e-26   90.5  24.3   107   250    70   214    66   217 0.94 -
TRINITY_DN14766_c0_g1_i1:87-1238    -            384 59288at7898          -            514  1.6e-101  340.1 128.7   3   5   2.3e-31   9.9e-30  103.2  25.3   108   255   127   275   122   275 0.96 -
TRINITY_DN14766_c0_g1_i1:87-1238    -            384 59288at7898          -            514  1.6e-101  340.1 128.7   4   5   1.2e-28     5e-27   94.3  19.9   113   250   189   327   189   328 0.95 -
TRINITY_DN14766_c0_g1_i1:87-1238    -            384 59288at7898          -            514  1.6e-101  340.1 128.7   5   5   3.8e-10   1.6e-08   33.2   7.7   109   166   326   384   323   384 0.93 -
TRINITY_DN3024_c2_g1_i1:110-1648    -            513 59288at7898          -            514   2.1e-93  313.3  96.4   1   4   7.3e-06   0.00031   19.1   1.2   121   154     5    39     1    44 0.88 -
TRINITY_DN3024_c2_g1_i1:110-1648    -            513 59288at7898          -            514   2.1e-93  313.3  96.4   2   4   7.6e-35   3.3e-33  114.7  33.6   107   302    48   244    39   245 0.92 -
TRINITY_DN3024_c2_g1_i1:110-1648    -            513 59288at7898          -            514   2.1e-93  313.3  96.4   3   4   6.9e-45     3e-43  147.8  34.9   105   310   243   456   237   457 0.93 -
TRINITY_DN3024_c2_g1_i1:110-1648    -            513 59288at7898          -            514   2.1e-93  313.3  96.4   4   4   1.1e-15   4.8e-14   51.5   5.4   113   170   455   512   454   513 0.98 -
TRINITY_DN6343_c0_g1_i14:92-1072    -            327 59288at7898          -            514   1.9e-92  310.2  83.0   1   3     2e-35   8.5e-34  116.6  28.2    85   282     7   212     1   212 0.85 -
TRINITY_DN6343_c0_g1_i14:92-1072    -            327 59288at7898          -            514   1.9e-92  310.2  83.0   2   3   8.8e-38   3.8e-36  124.4  18.2   107   237   121   251   113   254 0.97 -
TRINITY_DN6343_c0_g1_i14:92-1072    -            327 59288at7898          -            514   1.9e-92  310.2  83.0   3   3   3.3e-29   1.4e-27   96.1  20.7   108   226   206   326   203   327 0.96 -
TRINITY_DN2537_c0_g1_i7:55-1482     -            476 59288at7898          -            514   3.2e-82  276.4  75.6   1   3   1.7e-20   7.4e-19   67.3  15.8   117   238     9   127     3   139 0.94 -
TRINITY_DN2537_c0_g1_i7:55-1482     -            476 59288at7898          -            514   3.2e-82  276.4  75.6   2   3   3.2e-38   1.4e-36  125.8  23.1   108   322   137   349   128   356 0.93 -
TRINITY_DN2537_c0_g1_i7:55-1482     -            476 59288at7898          -            514   3.2e-82  276.4  75.6   3   3   8.4e-34   3.6e-32  111.3  20.6   113   269   308   464   281   476 0.86 -
TRINITY_DN2537_c0_g1_i9:55-1494     -            480 59288at7898          -            514     4e-82  276.1  69.0   1   3   1.6e-17   6.8e-16   57.6  16.3   118   250     1   128     1   129 0.94 -
TRINITY_DN2537_c0_g1_i9:55-1494     -            480 59288at7898          -            514     4e-82  276.1  69.0   2   3   2.5e-37   1.1e-35  122.9  17.3   100   282   118   300   116   305 0.95 -
TRINITY_DN2537_c0_g1_i9:55-1494     -            480 59288at7898          -            514     4e-82  276.1  69.0   3   3   8.4e-33   3.6e-31  108.0  20.4   115   269   314   468   310   480 0.91 -
TRINITY_DN2537_c0_g1_i14:55-1404    -            450 59288at7898          -            514   9.2e-80  268.3  61.2   1   3   1.5e-19   6.6e-18   64.2  11.5   122   238     1   114     1   121 0.96 -
TRINITY_DN2537_c0_g1_i14:55-1404    -            450 59288at7898          -            514   9.2e-80  268.3  61.2   2   3   3.5e-32   1.5e-30  105.9  13.8   107   251   123   267   114   277 0.90 -
TRINITY_DN2537_c0_g1_i14:55-1404    -            450 59288at7898          -            514   9.2e-80  268.3  61.2   3   3   4.7e-33     2e-31  108.8  20.1   115   269   284   438   281   450 0.92 -
TRINITY_DN2537_c0_g1_i20:61-1455    -            465 59288at7898          -            514   6.3e-79  265.6  69.7   1   3   2.6e-20   1.1e-18   66.8  13.7   120   237     1   115     1   117 0.96 -
TRINITY_DN2537_c0_g1_i20:61-1455    -            465 59288at7898          -            514   6.3e-79  265.6  69.7   2   3   1.8e-34   7.7e-33  113.5  22.9   104   281    94   273    90   284 0.92 -
TRINITY_DN2537_c0_g1_i20:61-1455    -            465 59288at7898          -            514   6.3e-79  265.6  69.7   3   3   6.2e-34   2.7e-32  111.7  21.6   113   266   299   452   274   465 0.87 -
TRINITY_DN2537_c0_g1_i12:70-1293    -            408 59288at7898          -            514   4.8e-77  259.3  79.5   1   4   1.3e-08   5.7e-07   28.1   5.1   174   237     1    63     1    71 0.85 -
TRINITY_DN2537_c0_g1_i12:70-1293    -            408 59288at7898          -            514   4.8e-77  259.3  79.5   2   4     2e-31   8.8e-30  103.4  17.0   107   258    73   224    64   245 0.90 -
TRINITY_DN2537_c0_g1_i12:70-1293    -            408 59288at7898          -            514   4.8e-77  259.3  79.5   3   4     1e-17   4.5e-16   58.2  13.5   105   250   183   326   176   326 0.85 -
