#                                                                                           --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                       accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#               ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN614_c2_g1_i2:787-1785     -            333 71133at7898          -            286  3.7e-175  580.6  26.0   1   1  1.5e-176  7.4e-175  579.7  26.0     1   286    12   327    12   327 0.96 -
TRINITY_DN614_c2_g1_i1:1138-2136    -            333 71133at7898          -            286    8e-175  579.6  25.8   1   1  3.2e-176  1.6e-174  578.6  25.8     1   286    12   327    12   327 0.96 -
TRINITY_DN41569_c0_g1_i1:1-351      -            117 71133at7898          -            286   9.8e-46  155.9   1.0   1   1   2.7e-47   1.3e-45  155.5   1.0   188   280     4   117     1   117 0.90 -
TRINITY_DN9437_c0_g1_i1:327-1202    -            292 71133at7898          -            286   2.6e-35  121.7   7.8   1   2   2.5e-17   1.2e-15   57.2   0.9    43   161    46   159    45   163 0.93 -
TRINITY_DN9437_c0_g1_i1:327-1202    -            292 71133at7898          -            286   2.6e-35  121.7   7.8   2   2   8.9e-17   4.4e-15   55.4   0.4    12   160   144   288   144   292 0.88 -
TRINITY_DN9437_c0_g1_i5:344-1219    -            292 71133at7898          -            286   2.6e-35  121.7   7.8   1   2   2.5e-17   1.2e-15   57.2   0.9    43   161    46   159    45   163 0.93 -
TRINITY_DN9437_c0_g1_i5:344-1219    -            292 71133at7898          -            286   2.6e-35  121.7   7.8   2   2   8.9e-17   4.4e-15   55.4   0.4    12   160   144   288   144   292 0.88 -
TRINITY_DN9437_c0_g1_i8:327-1202    -            292 71133at7898          -            286   2.6e-35  121.7   7.8   1   2   2.5e-17   1.2e-15   57.2   0.9    43   161    46   159    45   163 0.93 -
TRINITY_DN9437_c0_g1_i8:327-1202    -            292 71133at7898          -            286   2.6e-35  121.7   7.8   2   2   8.9e-17   4.4e-15   55.4   0.4    12   160   144   288   144   292 0.88 -
TRINITY_DN9437_c0_g1_i9:344-1219    -            292 71133at7898          -            286   2.6e-35  121.7   7.8   1   2   2.5e-17   1.2e-15   57.2   0.9    43   161    46   159    45   163 0.93 -
TRINITY_DN9437_c0_g1_i9:344-1219    -            292 71133at7898          -            286   2.6e-35  121.7   7.8   2   2   8.9e-17   4.4e-15   55.4   0.4    12   160   144   288   144   292 0.88 -
TRINITY_DN7542_c0_g1_i1:504-1748    -            415 71133at7898          -            286   1.2e-34  119.6   8.9   1   2   7.2e-19   3.6e-17   62.2   0.3    44   205    91   247    68   250 0.90 -
TRINITY_DN7542_c0_g1_i1:504-1748    -            415 71133at7898          -            286   1.2e-34  119.6   8.9   2   2   1.8e-20   8.9e-19   67.5   4.7    43   245   217   414   216   415 0.91 -
TRINITY_DN8754_c0_g2_i6:729-1652    -            308 71133at7898          -            286   1.1e-33  116.5  14.0   1   4   1.4e-13     7e-12   44.9   0.2   131   205     6    79     3    81 0.92 -
TRINITY_DN8754_c0_g2_i6:729-1652    -            308 71133at7898          -            286   1.1e-33  116.5  14.0   2   4   4.6e-11   2.3e-09   36.6   0.4    78   160    82   161    79   162 0.90 -
TRINITY_DN8754_c0_g2_i6:729-1652    -            308 71133at7898          -            286   1.1e-33  116.5  14.0   3   4   4.1e-06    0.0002   20.4   1.6    82   145   128   188   124   193 0.78 -
TRINITY_DN8754_c0_g2_i6:729-1652    -            308 71133at7898          -            286   1.1e-33  116.5  14.0   4   4   1.2e-09   5.9e-08   32.0   0.2   101   204   209   308   191   308 0.58 -
TRINITY_DN8754_c0_g2_i2:447-1370    -            308 71133at7898          -            286   1.6e-33  115.9  13.1   1   4   2.2e-13   1.1e-11   44.2   0.2   131   212     6    88     3    89 0.89 -
TRINITY_DN8754_c0_g2_i2:447-1370    -            308 71133at7898          -            286   1.6e-33  115.9  13.1   2   4   6.8e-08   3.4e-06   26.2   0.1    78   133    82   134    79   141 0.84 -
TRINITY_DN8754_c0_g2_i2:447-1370    -            308 71133at7898          -            286   1.6e-33  115.9  13.1   3   4   2.9e-06   0.00015   20.8   1.4    43   100   133   188   127   205 0.55 -
TRINITY_DN8754_c0_g2_i2:447-1370    -            308 71133at7898          -            286   1.6e-33  115.9  13.1   4   4   3.9e-10   1.9e-08   33.6   0.3   101   204   209   308   188   308 0.50 -
TRINITY_DN8754_c0_g2_i5:447-1370    -            308 71133at7898          -            286   1.6e-33  115.9  13.1   1   4   2.2e-13   1.1e-11   44.2   0.2   131   212     6    88     3    89 0.89 -
TRINITY_DN8754_c0_g2_i5:447-1370    -            308 71133at7898          -            286   1.6e-33  115.9  13.1   2   4   6.8e-08   3.4e-06   26.2   0.1    78   133    82   134    79   141 0.84 -
TRINITY_DN8754_c0_g2_i5:447-1370    -            308 71133at7898          -            286   1.6e-33  115.9  13.1   3   4   2.9e-06   0.00015   20.8   1.4    43   100   133   188   127   205 0.55 -
TRINITY_DN8754_c0_g2_i5:447-1370    -            308 71133at7898          -            286   1.6e-33  115.9  13.1   4   4   3.9e-10   1.9e-08   33.6   0.3   101   204   209   308   188   308 0.50 -
TRINITY_DN13945_c0_g1_i2:2100-3014  -            305 71133at7898          -            286   6.4e-33  113.9   8.5   1   2   3.2e-14   1.6e-12   47.0   1.5    85   253     1   178     1   180 0.84 -
TRINITY_DN13945_c0_g1_i2:2100-3014  -            305 71133at7898          -            286   6.4e-33  113.9   8.5   2   2   2.3e-22   1.1e-20   73.7   3.3    53   204   152   305   142   305 0.83 -
TRINITY_DN13945_c0_g1_i5:1608-2522  -            305 71133at7898          -            286   6.4e-33  113.9   8.5   1   2   3.2e-14   1.6e-12   47.0   1.5    85   253     1   178     1   180 0.84 -
TRINITY_DN13945_c0_g1_i5:1608-2522  -            305 71133at7898          -            286   6.4e-33  113.9   8.5   2   2   2.3e-22   1.1e-20   73.7   3.3    53   204   152   305   142   305 0.83 -
TRINITY_DN9653_c0_g1_i3:768-4118    -           1117 71133at7898          -            286   7.8e-33  113.6  31.1   1   3   3.1e-15   1.5e-13   50.3   2.8    41   210   472   645   457   654 0.84 -
TRINITY_DN9653_c0_g1_i3:768-4118    -           1117 71133at7898          -            286   7.8e-33  113.6  31.1   2   3   5.6e-11   2.8e-09   36.3   8.7    43   259   605   824   604   852 0.76 -
TRINITY_DN9653_c0_g1_i3:768-4118    -           1117 71133at7898          -            286   7.8e-33  113.6  31.1   3   3   6.6e-14   3.3e-12   45.9   7.7    42   205   864  1024   829  1035 0.87 -
TRINITY_DN19352_c0_g1_i1:108-1529   -            474 71133at7898          -            286     1e-32  113.3  13.3   1   3   1.9e-05   0.00095   18.2   0.0   169   205    94   131    80   135 0.85 -
TRINITY_DN19352_c0_g1_i1:108-1529   -            474 71133at7898          -            286     1e-32  113.3  13.3   2   3   6.9e-14   3.4e-12   45.9   5.5    42   188   142   286   135   302 0.86 -
TRINITY_DN19352_c0_g1_i1:108-1529   -            474 71133at7898          -            286     1e-32  113.3  13.3   3   3   1.7e-09   8.3e-08   31.5   0.2    43   117   401   473   393   474 0.94 -
TRINITY_DN12868_c0_g1_i10:1859-2653 -            265 71133at7898          -            286   1.8e-32  112.5   2.0   1   2   4.8e-18   2.4e-16   59.5   0.5    60   205     3   142     1   145 0.89 -
TRINITY_DN12868_c0_g1_i10:1859-2653 -            265 71133at7898          -            286   1.8e-32  112.5   2.0   2   2   4.4e-18   2.2e-16   59.6   0.0    43   210    70   232    66   254 0.85 -
