#                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                   accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#           ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN2458_c0_g1_i8:577-804 -             76 134516at7898         -             61   2.2e-38  129.9  10.2   1   2   6.4e-17   2.2e-13   49.8   0.4     1    26     1    26     1    31 0.96 -
TRINITY_DN2458_c0_g1_i8:577-804 -             76 134516at7898         -             61   2.2e-38  129.9  10.2   2   2   1.1e-27   3.8e-24   84.3   4.0    26    61    41    76    37    76 0.97 -
TRINITY_DN2458_c0_g1_i4:636-860 -             75 134516at7898         -             61   1.7e-37  127.0  10.8   1   2   6.2e-17   2.2e-13   49.8   0.4     1    26     1    26     1    31 0.96 -
TRINITY_DN2458_c0_g1_i4:636-860 -             75 134516at7898         -             61   1.7e-37  127.0  10.8   2   2   8.7e-27     3e-23   81.4   4.6    26    60    41    75    37    75 0.97 -
TRINITY_DN16752_c0_g1_i1:0-294  -             68 134516at7898         -             61   2.2e-32  110.7   8.6   1   2   4.5e-13   1.6e-09   37.5   0.2     6    27     1    22     1    27 0.93 -
TRINITY_DN16752_c0_g1_i1:0-294  -             68 134516at7898         -             61   2.2e-32  110.7   8.6   2   2   3.1e-25   1.1e-21   76.4   3.6    26    58    36    68    33    68 0.97 -
TRINITY_DN16752_c0_g1_i2:0-203  -             68 134516at7898         -             61   2.2e-32  110.7   8.6   1   2   4.5e-13   1.6e-09   37.5   0.2     6    27     1    22     1    27 0.93 -
TRINITY_DN16752_c0_g1_i2:0-203  -             68 134516at7898         -             61   2.2e-32  110.7   8.6   2   2   3.1e-25   1.1e-21   76.4   3.6    26    58    36    68    33    68 0.97 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/ericjuo/Projects/salmo_trutta_rna_seq/busco_downloads/lineages/actinopterygii_odb10/hmms/134516at7898.hmm
# Target file:     /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/metaeuk_output/initial_results/trinity.Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/hmmer_output/initial_run_results/134516at7898.out --cpu 1 /home/ericjuo/Projects/salmo_trutta_rna_seq/busco_downloads/lineages/actinopterygii_odb10/hmms/134516at7898.hmm /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/metaeuk_output/initial_results/trinity.Trinity.fasta.modified.fas 
# Current dir:     /home/ericjuo/Projects/salmo_trutta_rna_seq
# Date:            Fri Apr 29 12:53:08 2022
# [ok]
