#                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN44235_c0_g1_i1:0-1040    -            347 35837at7898          -            560  1.6e-164  548.2   0.3   1   1  3.7e-167    2e-164  547.9   0.3     6   274    68   347    63   347 0.97 -
TRINITY_DN28696_c0_g1_i1:0-1541    -            514 35837at7898          -            560   4.9e-14   51.4   0.0   1   1   1.4e-16   7.2e-14   50.9   0.0    84   230    19   178    11   222 0.83 -
TRINITY_DN67598_c0_g1_i1:55-1377   -            441 35837at7898          -            560   1.6e-10   39.9   0.0   1   1   5.5e-13   2.9e-10   39.0   0.0    20   151     2   154     1   182 0.71 -
TRINITY_DN103_c0_g1_i10:128-1189   -            354 35837at7898          -            560     2e-10   39.5   0.0   1   1   7.5e-13     4e-10   38.5   0.0    20   145     2   150     1   177 0.71 -
TRINITY_DN103_c0_g1_i11:82-1374    -            431 35837at7898          -            560   3.2e-10   38.9   0.0   1   1   1.2e-12   6.2e-10   37.9   0.0    20   145     2   150     1   177 0.71 -
TRINITY_DN4000_c0_g1_i1:180-1334   -            385 35837at7898          -            560   2.1e-09   36.1   0.1   1   1     6e-12   3.2e-09   35.5   0.1    20   146     5   132     3   152 0.81 -
TRINITY_DN4000_c0_g1_i2:180-1334   -            385 35837at7898          -            560   2.1e-09   36.1   0.1   1   1     6e-12   3.2e-09   35.5   0.1    20   146     5   132     3   152 0.81 -
TRINITY_DN13358_c1_g2_i1:100-2220  -            707 35837at7898          -            560   3.7e-08   32.0   0.0   1   2     2e-10   1.1e-07   30.5   0.0    18   159   283   447   272   460 0.73 -
TRINITY_DN13358_c1_g2_i1:100-2220  -            707 35837at7898          -            560   3.7e-08   32.0   0.0   2   2       2.9   1.5e+03   -3.0   0.0   194   230   510   546   505   588 0.63 -
TRINITY_DN103_c0_g1_i14:1-1179     -            393 35837at7898          -            560   1.7e-07   29.9   0.0   1   1   4.4e-10   2.3e-07   29.4   0.0    53   144    13   111     6   139 0.72 -
TRINITY_DN103_c0_g1_i16:1-1179     -            393 35837at7898          -            560   1.7e-07   29.9   0.0   1   1   4.4e-10   2.3e-07   29.4   0.0    53   144    13   111     6   139 0.72 -
TRINITY_DN14141_c0_g1_i3:1233-2846 -            538 35837at7898          -            560     2e-07   29.6   0.1   1   1   7.7e-10   4.1e-07   28.6   0.1    21   145     5   131     2   179 0.78 -
TRINITY_DN14141_c0_g1_i5:1276-2889 -            538 35837at7898          -            560     2e-07   29.6   0.1   1   1   7.7e-10   4.1e-07   28.6   0.1    21   145     5   131     2   179 0.78 -
TRINITY_DN14141_c0_g1_i6:1190-2803 -            538 35837at7898          -            560     2e-07   29.6   0.1   1   1   7.7e-10   4.1e-07   28.6   0.1    21   145     5   131     2   179 0.78 -
TRINITY_DN5228_c0_g1_i3:670-1938   -            423 35837at7898          -            560   1.9e-05   23.1   0.0   1   1   5.7e-08     3e-05   22.4   0.0    20   144     5   152     1   177 0.71 -
TRINITY_DN5228_c0_g1_i5:1073-2341  -            423 35837at7898          -            560   1.9e-05   23.1   0.0   1   1   5.7e-08     3e-05   22.4   0.0    20   144     5   152     1   177 0.71 -
TRINITY_DN5228_c0_g1_i1:687-1955   -            423 35837at7898          -            560   1.9e-05   23.1   0.0   1   1   5.7e-08     3e-05   22.4   0.0    20   144     5   152     1   177 0.71 -
TRINITY_DN5228_c0_g1_i4:669-1937   -            423 35837at7898          -            560   1.9e-05   23.1   0.0   1   1   5.7e-08     3e-05   22.4   0.0    20   144     5   152     1   177 0.71 -
TRINITY_DN5228_c0_g1_i7:686-1954   -            423 35837at7898          -            560   1.9e-05   23.1   0.0   1   1   5.7e-08     3e-05   22.4   0.0    20   144     5   152     1   177 0.71 -
TRINITY_DN10677_c0_g1_i1:662-2116  -            485 35837at7898          -            560    0.0001   20.7   1.1   1   2      0.12        63    1.6   0.0    19    54    55    90    43   100 0.75 -
TRINITY_DN10677_c0_g1_i1:662-2116  -            485 35837at7898          -            560    0.0001   20.7   1.1   2   2   1.5e-06   0.00082   17.7   0.2    84   193   144   259   137   305 0.77 -
TRINITY_DN10677_c0_g1_i9:648-2102  -            485 35837at7898          -            560    0.0001   20.7   1.1   1   2      0.12        63    1.6   0.0    19    54    55    90    43   100 0.75 -
TRINITY_DN10677_c0_g1_i9:648-2102  -            485 35837at7898          -            560    0.0001   20.7   1.1   2   2   1.5e-06   0.00082   17.7   0.2    84   193   144   259   137   305 0.77 -
TRINITY_DN10677_c0_g1_i6:648-2102  -            485 35837at7898          -            560    0.0001   20.7   1.1   1   2      0.12        63    1.6   0.0    19    54    55    90    43   100 0.75 -
TRINITY_DN10677_c0_g1_i6:648-2102  -            485 35837at7898          -            560    0.0001   20.7   1.1   2   2   1.5e-06   0.00082   17.7   0.2    84   193   144   259   137   305 0.77 -
TRINITY_DN10677_c0_g1_i7:662-1981  -            440 35837at7898          -            560   0.00013   20.3   1.5   1   2      0.13        71    1.4   0.1    20    54    11    45     4    55 0.75 -
TRINITY_DN10677_c0_g1_i7:662-1981  -            440 35837at7898          -            560   0.00013   20.3   1.5   2   2   1.3e-06   0.00068   18.0   0.2    84   193    99   214    92   260 0.77 -
TRINITY_DN8657_c0_g1_i2:703-1839   -            379 35837at7898          -            560   0.00015   20.1   0.0   1   1   4.4e-07   0.00024   19.5   0.0    80   167    81   171    66   198 0.79 -
TRINITY_DN8657_c0_g1_i3:492-1628   -            379 35837at7898          -            560   0.00015   20.1   0.0   1   1   4.4e-07   0.00024   19.5   0.0    80   167    81   171    66   198 0.79 -
TRINITY_DN10677_c0_g1_i3:662-1660  -            333 35837at7898          -            560     0.007   14.6   0.3   1   1   1.7e-05     0.009   14.3   0.3   108   193    16   107     8   154 0.72 -
TRINITY_DN10677_c0_g1_i10:662-1570 -            303 35837at7898          -            560      0.05   11.8   0.2   1   1   0.00012     0.065   11.4   0.2   136   193    16    77     4   124 0.77 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/ericjuo/Projects/salmo_trutta_rna_seq/busco_downloads/lineages/actinopterygii_odb10/hmms/35837at7898.hmm
# Target file:     /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/metaeuk_output/initial_results/trinity.Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/hmmer_output/initial_run_results/35837at7898.out --cpu 1 /home/ericjuo/Projects/salmo_trutta_rna_seq/busco_downloads/lineages/actinopterygii_odb10/hmms/35837at7898.hmm /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/metaeuk_output/initial_results/trinity.Trinity.fasta.modified.fas 
# Current dir:     /home/ericjuo/Projects/salmo_trutta_rna_seq
# Date:            Fri Apr 29 12:53:28 2022
# [ok]
