#                                                                                         --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                     accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#             ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN580_c1_g1_i2:124-1050   -            309 111932at7898         -            237   1.1e-38  132.9  14.1   1   2    0.0023       2.3    7.5   0.9    11    68    13    78     3    83 0.72 -
TRINITY_DN580_c1_g1_i2:124-1050   -            309 111932at7898         -            237   1.1e-38  132.9  14.1   2   2   3.1e-40   3.1e-37  128.2   6.4    70   229   147   306   143   309 0.90 -
TRINITY_DN580_c1_g1_i1:199-1110   -            304 111932at7898         -            237   1.5e-38  132.5  15.2   1   2    0.0018       1.8    7.9   1.1    11    68    13    78     3    83 0.71 -
TRINITY_DN580_c1_g1_i1:199-1110   -            304 111932at7898         -            237   1.5e-38  132.5  15.2   2   2   4.4e-40   4.4e-37  127.7   7.0    70   229   142   301   138   304 0.90 -
TRINITY_DN580_c1_g1_i4:124-1035   -            304 111932at7898         -            237   1.5e-38  132.5  15.2   1   2    0.0018       1.8    7.9   1.1    11    68    13    78     3    83 0.71 -
TRINITY_DN580_c1_g1_i4:124-1035   -            304 111932at7898         -            237   1.5e-38  132.5  15.2   2   2   4.4e-40   4.4e-37  127.7   7.0    70   229   142   301   138   304 0.90 -
TRINITY_DN3017_c1_g1_i9:123-1373  -            417 111932at7898         -            237     2e-34  119.0  11.6   1   2    0.0026       2.6    7.3   0.4     6    70     8    80     3    89 0.74 -
TRINITY_DN3017_c1_g1_i9:123-1373  -            417 111932at7898         -            237     2e-34  119.0  11.6   2   2   7.7e-36   7.6e-33  113.8   5.3    70   229   257   416   252   417 0.90 -
TRINITY_DN3017_c1_g1_i1:110-1453  -            448 111932at7898         -            237   2.4e-34  118.7  11.5   1   2     0.003         3    7.1   0.4     6    70     8    80     3    88 0.74 -
TRINITY_DN3017_c1_g1_i1:110-1453  -            448 111932at7898         -            237   2.4e-34  118.7  11.5   2   2   8.7e-36   8.6e-33  113.6   5.3    70   229   288   447   283   448 0.90 -
TRINITY_DN3017_c1_g2_i1:89-1006   -            306 111932at7898         -            237   5.2e-34  117.6  14.1   1   2    0.0093       9.2    5.5   0.4     7    68     6    75     1    78 0.71 -
TRINITY_DN3017_c1_g2_i1:89-1006   -            306 111932at7898         -            237   5.2e-34  117.6  14.1   2   2   5.8e-36   5.7e-33  114.2   7.9    70   229   144   303   133   306 0.89 -
TRINITY_DN3017_c1_g1_i7:0-1077    -            283 111932at7898         -            237   6.8e-34  117.3   5.9   1   1   4.4e-36   4.4e-33  114.6   5.9    70   229   123   282   118   283 0.90 -
TRINITY_DN3017_c1_g1_i11:297-1208 -            304 111932at7898         -            237     8e-34  117.0   5.8   1   1   5.2e-36   5.1e-33  114.4   5.8    70   229   144   303   139   304 0.90 -
TRINITY_DN3017_c1_g1_i2:168-1064  -            299 111932at7898         -            237   8.4e-34  117.0   5.9   1   1   5.2e-36   5.2e-33  114.4   5.9    70   229   139   298   134   299 0.90 -
TRINITY_DN3017_c1_g1_i5:185-1590  -            379 111932at7898         -            237   1.5e-33  116.2   6.0   1   1   7.6e-36   7.5e-33  113.8   6.0    70   229   217   376   212   379 0.90 -
TRINITY_DN18883_c0_g1_i2:267-5648 -           1794 111932at7898         -            237   1.8e-12   47.1   0.3   1   1   3.7e-15   3.7e-12   46.1   0.3    85   168   754   837   738   855 0.89 -
TRINITY_DN18883_c0_g1_i3:110-5491 -           1794 111932at7898         -            237   1.8e-12   47.1   0.3   1   1   3.7e-15   3.7e-12   46.1   0.3    85   168   754   837   738   855 0.89 -
TRINITY_DN18883_c0_g1_i4:172-5553 -           1794 111932at7898         -            237   1.8e-12   47.1   0.3   1   1   3.7e-15   3.7e-12   46.1   0.3    85   168   754   837   738   855 0.89 -
TRINITY_DN1005_c0_g1_i3:153-1751  -            533 111932at7898         -            237     0.083   12.2   0.0   1   2      0.21     2e+02    1.1   0.0   167   213   389   435   376   445 0.78 -
TRINITY_DN1005_c0_g1_i3:153-1751  -            533 111932at7898         -            237     0.083   12.2   0.0   2   2    0.0011         1    8.6   0.0   143   185   481   522   449   526 0.78 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/ericjuo/Projects/salmo_trutta_rna_seq/busco_downloads/lineages/actinopterygii_odb10/hmms/111932at7898.hmm
# Target file:     /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/metaeuk_output/initial_results/trinity.Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/hmmer_output/initial_run_results/111932at7898.out --cpu 1 /home/ericjuo/Projects/salmo_trutta_rna_seq/busco_downloads/lineages/actinopterygii_odb10/hmms/111932at7898.hmm /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/metaeuk_output/initial_results/trinity.Trinity.fasta.modified.fas 
# Current dir:     /home/ericjuo/Projects/salmo_trutta_rna_seq
# Date:            Fri Apr 29 12:53:00 2022
# [ok]
