#                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                   accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#           ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN55759_c0_g1_i1:76-363 -             96 126374at7898         -            134   1.5e-53  180.2   0.1   1   1   1.8e-56   1.7e-53  180.1   0.1     1    91     4    96     4    96 0.98 -
TRINITY_DN35838_c0_g1_i1:2-280  -             93 126374at7898         -            134   5.5e-51  172.0   0.1   1   1   6.6e-54   6.1e-51  171.8   0.1     1    88     4    93     4    93 0.98 -
TRINITY_DN51_c0_g1_i17:746-1177 -            144 126374at7898         -            134   2.1e-37  128.0   0.1   1   1   2.7e-40   2.5e-37  127.7   0.1     1   133     3   142     3   143 0.91 -
TRINITY_DN51_c0_g1_i14:746-1180 -            145 126374at7898         -            134   2.2e-37  128.0   0.1   1   1   2.8e-40   2.6e-37  127.7   0.1     1   133     4   143     4   144 0.91 -
TRINITY_DN51_c0_g1_i27:746-1180 -            145 126374at7898         -            134   2.2e-37  128.0   0.1   1   1   2.8e-40   2.6e-37  127.7   0.1     1   133     4   143     4   144 0.91 -
TRINITY_DN51_c0_g1_i6:746-1189  -            148 126374at7898         -            134   2.3e-37  127.9   0.1   1   1     3e-40   2.8e-37  127.6   0.1     1   133     7   146     7   147 0.91 -
TRINITY_DN51_c0_g1_i1:881-1312  -            144 126374at7898         -            134   4.1e-35  120.6   0.1   1   1   5.6e-38   5.1e-35  120.3   0.1     1   133     3   142     3   143 0.91 -
TRINITY_DN51_c0_g1_i35:747-1178 -            144 126374at7898         -            134   4.1e-35  120.6   0.1   1   1   5.6e-38   5.1e-35  120.3   0.1     1   133     3   142     3   143 0.91 -
TRINITY_DN51_c0_g1_i36:746-1177 -            144 126374at7898         -            134   4.1e-35  120.6   0.1   1   1   5.6e-38   5.1e-35  120.3   0.1     1   133     3   142     3   143 0.91 -
TRINITY_DN51_c0_g1_i26:62-295   -             78 126374at7898         -            134   7.1e-22   77.7   0.6   1   1   8.5e-25   7.8e-22   77.6   0.6    59   134     1    77     1    77 0.97 -
TRINITY_DN51_c0_g1_i16:873-1106 -             78 126374at7898         -            134   4.9e-20   71.8   0.1   1   1   5.8e-23   5.4e-20   71.7   0.1    59   133     1    76     1    77 0.97 -
TRINITY_DN1073_c0_g1_i1:112-666 -            185 126374at7898         -            134     0.045   13.6   0.4   1   1   7.4e-05     0.068   13.0   0.4     4    97    56   150    53   180 0.76 -
TRINITY_DN1073_c0_g1_i6:79-633  -            185 126374at7898         -            134     0.045   13.6   0.4   1   1   7.4e-05     0.068   13.0   0.4     4    97    56   150    53   180 0.76 -
TRINITY_DN1073_c0_g1_i4:112-666 -            185 126374at7898         -            134     0.046   13.6   0.4   1   1   7.4e-05     0.068   13.0   0.4     4    97    56   150    53   180 0.76 -
TRINITY_DN1073_c0_g1_i5:79-633  -            185 126374at7898         -            134     0.046   13.6   0.4   1   1   7.4e-05     0.068   13.0   0.4     4    97    56   150    53   180 0.76 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/ericjuo/Projects/salmo_trutta_rna_seq/busco_downloads/lineages/actinopterygii_odb10/hmms/126374at7898.hmm
# Target file:     /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/metaeuk_output/initial_results/trinity.Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/hmmer_output/initial_run_results/126374at7898.out --cpu 1 /home/ericjuo/Projects/salmo_trutta_rna_seq/busco_downloads/lineages/actinopterygii_odb10/hmms/126374at7898.hmm /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/metaeuk_output/initial_results/trinity.Trinity.fasta.modified.fas 
# Current dir:     /home/ericjuo/Projects/salmo_trutta_rna_seq
# Date:            Fri Apr 29 12:53:02 2022
# [ok]
