#                                                                                           --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                       accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#               ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN977_c0_g1_i10:93-1322     -            410 77020at7898          -            346  4.4e-201  666.8   2.4   1   1  6.6e-204  5.4e-201  666.5   2.4     1   346    28   403    28   403 0.95 -
TRINITY_DN977_c0_g1_i3:93-1103      -            337 77020at7898          -            346  9.9e-162  537.4   3.5   1   1  1.5e-164  1.2e-161  537.1   3.5     1   280    28   337    28   337 0.94 -
TRINITY_DN745_c3_g1_i1:386-1747     -            454 77020at7898          -            346  3.5e-131  437.0   0.2   1   1  5.4e-134  4.4e-131  436.6   0.2     1   345     1   378     1   379 0.92 -
TRINITY_DN745_c3_g1_i2:386-1747     -            454 77020at7898          -            346  3.5e-131  437.0   0.2   1   1  5.4e-134  4.4e-131  436.6   0.2     1   345     1   378     1   379 0.92 -
TRINITY_DN10744_c1_g2_i2:104-1321   -            406 77020at7898          -            346  2.9e-129  430.6   0.2   1   1  4.3e-132  3.5e-129  430.4   0.2     2   345    22   398    21   399 0.91 -
TRINITY_DN255_c0_g2_i1:833-2035     -            401 77020at7898          -            346   1.6e-57  194.7   0.5   1   1   2.6e-60   2.1e-57  194.4   0.5     2   345     2   383     1   384 0.86 -
TRINITY_DN29463_c0_g1_i12:1773-2888 -            372 77020at7898          -            346   2.7e-57  194.0   0.0   1   1   3.8e-60   3.1e-57  193.8   0.0     4   346     2   366     1   366 0.88 -
TRINITY_DN29463_c0_g1_i15:1776-2891 -            372 77020at7898          -            346   2.7e-57  194.0   0.0   1   1   3.8e-60   3.1e-57  193.8   0.0     4   346     2   366     1   366 0.88 -
TRINITY_DN5026_c3_g1_i1:1369-2607   -            413 77020at7898          -            346   1.4e-48  165.4   0.0   1   1   2.1e-51   1.7e-48  165.0   0.0     3   344    14   388    12   390 0.83 -
TRINITY_DN5026_c3_g1_i2:1295-2533   -            413 77020at7898          -            346   1.4e-48  165.4   0.0   1   1   2.1e-51   1.7e-48  165.0   0.0     3   344    14   388    12   390 0.83 -
TRINITY_DN3130_c0_g1_i4:753-1886    -            378 77020at7898          -            346   3.2e-36  124.7   0.0   1   1     2e-37   1.7e-34  119.1   0.0     3   344     1   361     1   363 0.80 -
TRINITY_DN3130_c0_g1_i2:753-1886    -            378 77020at7898          -            346   3.4e-35  121.3   0.0   1   1   2.2e-36   1.8e-33  115.7   0.0     3   344     1   361     1   363 0.80 -
TRINITY_DN3130_c0_g1_i3:751-1884    -            378 77020at7898          -            346   3.4e-35  121.3   0.0   1   1   2.2e-36   1.8e-33  115.7   0.0     3   344     1   361     1   363 0.80 -
TRINITY_DN19249_c0_g1_i1:219-998    -            260 77020at7898          -            346   3.1e-32  111.6   0.0   1   1   4.6e-35   3.8e-32  111.3   0.0     3   212     7   235     5   255 0.86 -
TRINITY_DN19249_c0_g2_i1:359-1030   -            224 77020at7898          -            346   8.1e-31  106.9   0.0   1   1   1.2e-33   9.4e-31  106.7   0.0     3   198    10   224     8   224 0.87 -
TRINITY_DN3130_c0_g1_i6:751-1689    -            313 77020at7898          -            346   9.9e-24   83.6   0.0   1   1   7.2e-25   5.8e-22   77.8   0.0     3   273     1   283     1   305 0.77 -
TRINITY_DN26191_c0_g1_i1:287-1153   -            289 77020at7898          -            346     0.054   12.1   0.0   1   1   0.00011     0.088   11.4   0.0     5    68    10    75     7    82 0.71 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/ericjuo/Projects/salmo_trutta_rna_seq/busco_downloads/lineages/actinopterygii_odb10/hmms/77020at7898.hmm
# Target file:     /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/metaeuk_output/initial_results/trinity.Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/hmmer_output/initial_run_results/77020at7898.out --cpu 1 /home/ericjuo/Projects/salmo_trutta_rna_seq/busco_downloads/lineages/actinopterygii_odb10/hmms/77020at7898.hmm /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/metaeuk_output/initial_results/trinity.Trinity.fasta.modified.fas 
# Current dir:     /home/ericjuo/Projects/salmo_trutta_rna_seq
# Date:            Fri Apr 29 12:54:31 2022
# [ok]
